LOCALDATE (BEIJING),RVR_1A,MOR_1A,LIGHTS,PAINS (HPA),QNH AERODROME (HPA),QFE R06 (HPA),TEMP (°C),RH (%),DEWPOINT (°C),WS2A (MPS),WD2A,CW2A (MPS)
2020-03-13 02:10:15,325,100,10,1018.08,1019.62,1018.06,9.00,100.00,9.00,0.81,261,-0.32
2020-03-13 02:10:30,325,100,10,1018.05,1019.59,1018.03,9.00,100.00,9.00,0.81,260,-0.30
2020-03-13 02:10:45,300,50,10,1018.02,1019.56,1018.00,9.00,100.00,9.00,0.79,260,-0.30
2020-03-13 02:11:00,300,50,10,1018.00,1019.54,1017.98,9.00,100.00,9.00,0.78,261,-0.30
2020-03-13 02:11:15,275,50,10,1018.00,1019.54,1017.98,9.00,100.00,9.00,0.75,261,-0.30
2020-03-13 02:11:30,275,50,10,1018.00,1019.54,1017.98,9.00,100.00,9.00,0.74,260,-0.28
2020-03-13 02:11:45,275,50,10,1018.00,1019.54,1017.98,9.00,100.00,9.00,0.72,260,-0.27
2020-03-13 02:12:00,250,50,10,1018.00,1019.54,1017.98,9.00,100.00,9.00,0.69,261,-0.27
2020-03-13 02:12:15,250,50,10,1018.00,1019.54,1017.98,8.97,100.00,8.97,0.67,261,-0.26
2020-03-13 02:12:30,250,50,10,1018.00,1019.54,1017.98,8.95,100.00,8.95,0.64,261,-0.25
2020-03-13 02:12:45,250,50,10,1018.00,1019.54,1017.98,8.93,100.00,8.93,0.62,262,-0.25
2020-03-13 02:13:00,250,50,10,1018.00,1019.54,1017.98,8.90,100.00,8.90,0.60,263,-0.25
2020-03-13 02:13:15,250,50,10,1018.00,1019.54,1017.98,8.88,100.00,8.88,0.58,264,-0.26
2020-03-13 02:13:30,250,50,10,1018.00,1019.54,1017.98,8.85,100.00,8.85,0.56,267,-0.27
2020-03-13 02:13:45,250,50,10,1018.00,1019.54,1017.98,8.83,100.00,8.83,0.52,272,-0.29
2020-03-13 02:14:00,250,50,10,1018.00,1019.54,1017.98,8.80,100.00,8.80,0.49,277,-0.31
2020-03-13 02:14:15,250,50,10,1018.00,1019.54,1017.98,8.78,100.00,8.78,0.47,280,-0.31
2020-03-13 02:14:30,250,50,10,1018.00,1019.54,1017.98,8.75,100.00,8.75,0.44,282,-0.31
2020-03-13 02:14:45,250,50,10,1018.00,1019.54,1017.98,8.72,100.00,8.72,0.44,283,-0.31
2020-03-13 02:15:00,275,50,10,1018.00,1019.54,1017.98,8.70,100.00,8.70,0.44,285,-0.32
2020-03-13 02:15:15,275,50,10,1018.00,1019.54,1017.98,8.67,100.00,8.67,0.44,285,-0.32
2020-03-13 02:15:30,275,50,10,1018.00,1019.54,1017.98,8.65,100.00,8.65,0.44,285,-0.32
2020-03-13 02:15:45,275,50,10,1018.00,1019.54,1017.98,8.62,100.00,8.62,0.45,284,-0.33
2020-03-13 02:16:00,275,50,10,1018.00,1019.54,1017.98,8.60,100.00,8.60,0.46,282,-0.32
2020-03-13 02:16:15,300,50,10,1017.98,1019.51,1017.96,8.57,100.00,8.57,0.47,282,-0.33
2020-03-13 02:16:30,300,50,10,1017.95,1019.49,1017.93,8.55,100.00,8.55,0.48,282,-0.34
2020-03-13 02:16:45,300,50,10,1017.92,1019.47,1017.90,8.53,100.00,8.53,0.49,284,-0.35
2020-03-13 02:17:00,300,50,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.50,285,-0.37
2020-03-13 02:17:15,300,50,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.51,286,-0.38
2020-03-13 02:17:30,300,50,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.53,285,-0.39
2020-03-13 02:17:45,300,50,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.55,285,-0.41
2020-03-13 02:18:00,300,100,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.57,285,-0.42
2020-03-13 02:18:15,325,100,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.58,285,-0.43
2020-03-13 02:18:30,325,100,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.61,285,-0.44
2020-03-13 02:18:45,325,100,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.63,285,-0.46
2020-03-13 02:19:00,325,100,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.65,286,-0.48
2020-03-13 02:19:15,325,100,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.68,288,-0.52
2020-03-13 02:19:30,325,100,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.68,291,-0.54
2020-03-13 02:19:45,325,100,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.70,294,-0.58
2020-03-13 02:20:00,325,100,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.72,297,-0.62
2020-03-13 02:20:15,325,100,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.74,300,-0.66
2020-03-13 02:20:30,325,100,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.75,301,-0.67
2020-03-13 02:20:45,325,100,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.75,301,-0.67
2020-03-13 02:21:00,325,100,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.75,302,-0.68
2020-03-13 02:21:15,300,50,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.76,303,-0.69
2020-03-13 02:21:30,300,50,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.77,303,-0.70
2020-03-13 02:21:45,275,50,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.76,302,-0.68
2020-03-13 02:22:00,275,50,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.76,301,-0.68
2020-03-13 02:22:15,275,50,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.75,302,-0.67
2020-03-13 02:22:30,275,50,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.75,302,-0.67
2020-03-13 02:22:45,300,50,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.75,303,-0.68
2020-03-13 02:23:00,300,50,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.75,302,-0.67
2020-03-13 02:23:15,300,50,10,1017.90,1019.44,1017.88,8.53,100.00,8.53,0.74,300,-0.65
2020-03-13 02:23:30,300,50,10,1017.90,1019.44,1017.88,8.55,100.00,8.55,0.73,297,-0.62
2020-03-13 02:23:45,275,50,10,1017.90,1019.44,1017.88,8.57,100.00,8.57,0.72,294,-0.60
2020-03-13 02:24:00,275,50,10,1017.90,1019.44,1017.88,8.60,100.00,8.60,0.72,290,-0.57
2020-03-13 02:24:15,275,50,10,1017.90,1019.44,1017.88,8.60,100.00,8.60,0.74,284,-0.53
2020-03-13 02:24:30,275,50,10,1017.90,1019.44,1017.88,8.60,100.00,8.60,0.75,278,-0.49
2020-03-13 02:24:45,275,50,10,1017.90,1019.44,1017.88,8.60,100.00,8.60,0.76,271,-0.42
2020-03-13 02:25:00,275,50,10,1017.90,1019.44,1017.88,8.60,100.00,8.60,0.78,265,-0.35
2020-03-13 02:25:15,275,50,10,1017.90,1019.44,1017.88,8.60,100.00,8.60,0.80,260,-0.30
2020-03-13 02:25:30,275,50,10,1017.90,1019.44,1017.88,8.60,100.00,8.60,0.82,255,-0.24
2020-03-13 02:25:45,275,50,10,1017.90,1019.44,1017.88,8.60,100.00,8.60,0.84,251,-0.19
2020-03-13 02:26:00,300,50,10,1017.90,1019.44,1017.88,8.60,100.00,8.60,0.86,248,-0.15
2020-03-13 02:26:15,300,50,10,1017.90,1019.44,1017.88,8.57,100.00,8.57,0.87,245,-0.11
2020-03-13 02:26:30,300,50,10,1017.90,1019.44,1017.88,8.55,100.00,8.55,0.87,243,-0.08
2020-03-13 02:26:45,300,50,10,1017.90,1019.44,1017.88,8.53,100.00,8.53,0.88,241,-0.05
2020-03-13 02:27:00,300,50,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.88,239,-0.02
2020-03-13 02:27:15,300,50,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.89,238,0.00
2020-03-13 02:27:30,300,50,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.89,238,0.00
2020-03-13 02:27:45,300,50,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.90,238,0.00
2020-03-13 02:28:00,300,50,10,1017.90,1019.44,1017.88,8.50,100.00,8.50,0.91,238,0.00
2020-03-13 02:28:15,300,50,10,1017.90,1019.44,1017.88,8.47,100.00,8.47,0.92,240,-0.03
2020-03-13 02:28:30,300,50,10,1017.90,1019.44,1017.88,8.45,100.00,8.45,0.93,240,-0.03
2020-03-13 02:28:45,300,50,10,1017.90,1019.44,1017.88,8.43,100.00,8.43,0.95,242,-0.07
2020-03-13 02:29:00,300,50,10,1017.90,1019.44,1017.88,8.40,100.00,8.40,0.95,243,-0.08
2020-03-13 02:29:15,300,50,10,1017.90,1019.44,1017.88,8.40,100.00,8.40,0.95,245,-0.12
2020-03-13 02:29:30,300,100,10,1017.90,1019.44,1017.88,8.40,100.00,8.40,0.95,246,-0.13
2020-03-13 02:29:45,325,100,10,1017.90,1019.44,1017.88,8.40,100.00,8.40,0.94,247,-0.15
2020-03-13 02:30:00,325,100,10,1017.90,1019.44,1017.88,8.40,100.00,8.40,0.93,248,-0.16
2020-03-13 02:30:15,325,100,10,1017.90,1019.44,1017.88,8.40,100.00,8.40,0.93,248,-0.16
2020-03-13 02:30:30,325,100,10,1017.90,1019.44,1017.88,8.40,100.00,8.40,0.92,248,-0.16
2020-03-13 02:30:45,325,100,10,1017.90,1019.44,1017.88,8.40,100.00,8.40,0.90,249,-0.17
2020-03-13 02:31:00,325,100,10,1017.90,1019.44,1017.88,8.40,100.00,8.40,0.86,250,-0.18
2020-03-13 02:31:15,300,100,10,1017.90,1019.44,1017.88,8.40,100.00,8.40,0.83,253,-0.21
2020-03-13 02:31:30,300,50,10,1017.90,1019.44,1017.88,8.40,100.00,8.40,0.79,255,-0.23
2020-03-13 02:31:45,300,50,10,1017.90,1019.44,1017.88,8.40,100.00,8.40,0.75,259,-0.27
2020-03-13 02:32:00,275,50,10,1017.90,1019.44,1017.88,8.40,100.00,8.40,0.70,263,-0.29
2020-03-13 02:32:15,275,50,10,1017.90,1019.44,1017.88,8.38,100.00,8.38,0.65,269,-0.33
2020-03-13 02:32:30,275,50,10,1017.90,1019.44,1017.88,8.35,100.00,8.35,0.60,276,-0.37
2020-03-13 02:32:45,250,50,10,1017.90,1019.44,1017.88,8.33,100.00,8.33,0.58,282,-0.40
2020-03-13 02:33:00,250,50,10,1017.90,1019.44,1017.88,8.30,100.00,8.30,0.58,287,-0.44
2020-03-13 02:33:15,250,50,10,1017.90,1019.44,1017.88,8.30,100.00,8.30,0.58,292,-0.47
2020-03-13 02:33:30,250,50,10,1017.90,1019.44,1017.88,8.30,100.00,8.30,0.57,296,-0.48
2020-03-13 02:33:45,250,50,10,1017.90,1019.44,1017.88,8.30,100.00,8.30,0.56,300,-0.50
2020-03-13 02:34:00,250,50,10,1017.90,1019.44,1017.88,8.30,100.00,8.30,0.56,305,-0.52
2020-03-13 02:34:15,250,50,10,1017.90,1019.44,1017.88,8.28,100.00,8.28,0.55,309,-0.52
2020-03-13 02:34:30,250,50,10,1017.90,1019.44,1017.88,8.25,100.00,8.25,0.54,312,-0.52
2020-03-13 02:34:45,250,50,10,1017.90,1019.44,1017.88,8.22,100.00,8.22,0.53,315,-0.51
2020-03-13 02:35:00,250,50,10,1017.90,1019.44,1017.88,8.20,100.00,8.20,0.51,320,-0.51
2020-03-13 02:35:15,250,50,10,1017.90,1019.44,1017.88,8.20,100.00,8.20,0.50,325,-0.50
2020-03-13 02:35:30,275,50,10,1017.90,1019.44,1017.88,8.20,100.00,8.20,0.51,328,-0.51
2020-03-13 02:35:45,275,50,10,1017.90,1019.44,1017.88,8.20,100.00,8.20,0.52,330,-0.52
2020-03-13 02:36:00,300,50,10,1017.90,1019.44,1017.88,8.20,100.00,8.20,0.53,331,-0.53
2020-03-13 02:36:15,300,50,10,1017.90,1019.44,1017.88,8.22,100.00,8.22,0.55,331,-0.55
2020-03-13 02:36:30,300,50,10,1017.90,1019.44,1017.88,8.25,100.00,8.25,0.55,331,-0.55
2020-03-13 02:36:45,300,50,10,1017.90,1019.44,1017.88,8.28,100.00,8.28,0.57,330,-0.56
2020-03-13 02:37:00,300,50,10,1017.90,1019.44,1017.88,8.30,100.00,8.30,0.57,327,-0.56
2020-03-13 02:37:15,300,50,10,1017.90,1019.44,1017.88,8.33,100.00,8.33,0.57,325,-0.56
2020-03-13 02:37:30,300,50,10,1017.90,1019.44,1017.88,8.35,100.00,8.35,0.55,322,-0.55
2020-03-13 02:37:45,275,50,10,1017.90,1019.44,1017.88,8.38,100.00,8.38,0.54,320,-0.54
2020-03-13 02:38:00,275,50,10,1017.90,1019.44,1017.88,8.40,100.00,8.40,0.54,318,-0.53
2020-03-13 02:38:15,250,50,10,1017.88,1019.42,1017.86,8.40,100.00,8.40,0.55,316,-0.54
2020-03-13 02:38:30,250,50,10,1017.85,1019.39,1017.83,8.40,100.00,8.40,0.55,314,-0.53
2020-03-13 02:38:45,250,50,10,1017.82,1019.37,1017.80,8.40,100.00,8.40,0.55,313,-0.53
2020-03-13 02:39:00,250,50,10,1017.80,1019.34,1017.78,8.40,100.00,8.40,0.57,314,-0.55
2020-03-13 02:39:15,250,50,10,1017.80,1019.34,1017.78,8.40,100.00,8.40,0.58,314,-0.56
2020-03-13 02:39:30,250,50,10,1017.80,1019.34,1017.78,8.40,100.00,8.40,0.59,315,-0.58
2020-03-13 02:39:45,250,50,10,1017.80,1019.34,1017.78,8.40,100.00,8.40,0.62,316,-0.60
2020-03-13 02:40:00,250,50,10,1017.80,1019.34,1017.78,8.40,100.00,8.40,0.63,318,-0.62
2020-03-13 02:40:15,250,50,10,1017.77,1019.32,1017.75,8.40,100.00,8.40,0.64,320,-0.63
2020-03-13 02:40:30,250,50,10,1017.75,1019.29,1017.73,8.40,100.00,8.40,0.67,323,-0.66
2020-03-13 02:40:45,250,50,10,1017.73,1019.26,1017.70,8.40,100.00,8.40,0.71,326,-0.70
2020-03-13 02:41:00,250,50,10,1017.70,1019.24,1017.68,8.40,100.00,8.40,0.73,328,-0.73
2020-03-13 02:41:15,250,50,10,1017.70,1019.24,1017.68,8.38,100.00,8.38,0.75,331,-0.74
2020-03-13 02:41:30,250,50,10,1017.70,1019.24,1017.68,8.35,100.00,8.35,0.75,333,-0.75
2020-03-13 02:41:45,250,50,10,1017.70,1019.24,1017.68,8.33,100.00,8.33,0.75,334,-0.74
2020-03-13 02:42:00,250,50,10,1017.70,1019.24,1017.68,8.30,100.00,8.30,0.74,336,-0.73
2020-03-13 02:42:15,250,50,10,1017.68,1019.22,1017.65,8.30,100.00,8.30,0.73,337,-0.72
2020-03-13 02:42:30,250,50,10,1017.65,1019.19,1017.63,8.30,100.00,8.30,0.72,338,-0.71
2020-03-13 02:42:45,250,50,10,1017.62,1019.16,1017.61,8.30,100.00,8.30,0.70,340,-0.68
2020-03-13 02:43:00,250,50,10,1017.60,1019.14,1017.58,8.30,100.00,8.30,0.69,340,-0.67
2020-03-13 02:43:15,250,50,10,1017.60,1019.14,1017.58,8.28,100.00,8.28,0.68,341,-0.67
2020-03-13 02:43:30,250,50,10,1017.60,1019.14,1017.58,8.25,100.00,8.25,0.71,341,-0.69
2020-03-13 02:43:45,250,50,10,1017.60,1019.14,1017.58,8.22,100.00,8.22,0.75,341,-0.73
2020-03-13 02:44:00,250,50,10,1017.60,1019.14,1017.58,8.20,100.00,8.20,0.78,341,-0.76
2020-03-13 02:44:15,250,50,10,1017.60,1019.14,1017.58,8.20,100.00,8.20,0.82,340,-0.80
2020-03-13 02:44:30,250,50,10,1017.60,1019.14,1017.58,8.20,100.00,8.20,0.86,340,-0.84
2020-03-13 02:44:45,250,50,10,1017.60,1019.14,1017.58,8.20,100.00,8.20,0.89,339,-0.87
2020-03-13 02:45:00,250,50,10,1017.60,1019.14,1017.58,8.20,100.00,8.20,0.88,339,-0.86
2020-03-13 02:45:15,250,50,10,1017.62,1019.16,1017.61,8.17,100.00,8.17,0.89,340,-0.87
2020-03-13 02:45:30,250,50,10,1017.65,1019.19,1017.63,8.15,100.00,8.15,0.88,342,-0.85
2020-03-13 02:45:45,250,50,10,1017.68,1019.22,1017.65,8.12,100.00,8.12,0.86,344,-0.83
2020-03-13 02:46:00,250,50,10,1017.70,1019.24,1017.68,8.10,100.00,8.10,0.84,346,-0.80
2020-03-13 02:46:15,250,50,10,1017.70,1019.24,1017.68,8.10,100.00,8.10,0.84,347,-0.79
2020-03-13 02:46:30,250,50,10,1017.70,1019.24,1017.68,8.10,100.00,8.10,0.84,347,-0.79
2020-03-13 02:46:45,250,50,10,1017.70,1019.24,1017.68,8.10,100.00,8.10,0.83,347,-0.78
2020-03-13 02:47:00,250,50,10,1017.70,1019.24,1017.68,8.10,100.00,8.10,0.85,346,-0.81
2020-03-13 02:47:15,250,50,10,1017.70,1019.24,1017.68,8.07,100.00,8.07,0.85,346,-0.81
2020-03-13 02:47:30,250,50,10,1017.70,1019.24,1017.68,8.05,100.00,8.05,0.85,345,-0.82
2020-03-13 02:47:45,250,50,10,1017.70,1019.24,1017.68,8.03,100.00,8.03,0.86,344,-0.83
2020-03-13 02:48:00,250,50,10,1017.70,1019.24,1017.68,8.00,100.00,8.00,0.87,344,-0.84
2020-03-13 02:48:15,250,50,10,1017.70,1019.24,1017.68,8.00,100.00,8.00,0.88,344,-0.85
2020-03-13 02:48:30,250,50,10,1017.70,1019.24,1017.68,8.00,100.00,8.00,0.89,346,-0.85
2020-03-13 02:48:45,250,50,10,1017.70,1019.24,1017.68,8.00,100.00,8.00,0.91,347,-0.86
2020-03-13 02:49:00,250,50,10,1017.70,1019.24,1017.68,8.00,100.00,8.00,0.93,348,-0.88
2020-03-13 02:49:15,250,50,10,1017.70,1019.24,1017.68,8.00,100.00,8.00,0.97,349,-0.90
2020-03-13 02:49:30,250,50,10,1017.70,1019.24,1017.68,8.00,100.00,8.00,1.01,350,-0.93
2020-03-13 02:49:45,250,50,10,1017.70,1019.24,1017.68,8.00,100.00,8.00,1.04,350,-0.97
2020-03-13 02:50:00,250,50,10,1017.70,1019.24,1017.68,8.00,100.00,8.00,1.06,351,-0.98
2020-03-13 02:50:15,250,50,10,1017.70,1019.24,1017.68,8.00,100.00,8.00,1.08,352,-0.99
2020-03-13 02:50:30,250,50,10,1017.70,1019.24,1017.68,8.00,100.00,8.00,1.11,352,-1.01
2020-03-13 02:50:45,250,50,10,1017.70,1019.24,1017.68,8.00,100.00,8.00,1.13,352,-1.03
2020-03-13 02:51:00,250,50,10,1017.70,1019.24,1017.68,8.00,100.00,8.00,1.14,352,-1.04
2020-03-13 02:51:15,250,50,10,1017.70,1019.24,1017.68,8.03,100.00,8.03,1.15,352,-1.05
2020-03-13 02:51:30,250,50,10,1017.70,1019.24,1017.68,8.05,100.00,8.05,1.15,352,-1.05
2020-03-13 02:51:45,250,50,10,1017.70,1019.24,1017.68,8.07,100.00,8.07,1.16,351,-1.07
2020-03-13 02:52:00,250,50,10,1017.70,1019.24,1017.68,8.10,100.00,8.10,1.17,351,-1.07
2020-03-13 02:52:15,250,50,10,1017.70,1019.24,1017.68,8.10,100.00,8.10,1.18,350,-1.09
2020-03-13 02:52:30,250,50,10,1017.70,1019.24,1017.68,8.10,100.00,8.10,1.18,349,-1.10
2020-03-13 02:52:45,225,50,10,1017.70,1019.24,1017.68,8.10,100.00,8.10,1.19,348,-1.11
2020-03-13 02:53:00,225,50,10,1017.70,1019.24,1017.68,8.10,100.00,8.10,1.20,348,-1.13
2020-03-13 02:53:15,225,50,10,1017.70,1019.24,1017.68,8.12,100.00,8.12,1.22,347,-1.15
2020-03-13 02:53:30,225,50,10,1017.70,1019.24,1017.68,8.15,100.00,8.15,1.24,346,-1.18
2020-03-13 02:53:45,225,50,10,1017.70,1019.24,1017.68,8.17,100.00,8.17,1.26,346,-1.20
2020-03-13 02:54:00,225,50,10,1017.70,1019.24,1017.68,8.20,100.00,8.20,1.28,346,-1.21
2020-03-13 02:54:15,225,50,10,1017.70,1019.24,1017.68,8.20,100.00,8.20,1.28,346,-1.21
2020-03-13 02:54:30,225,50,10,1017.70,1019.24,1017.68,8.20,100.00,8.20,1.26,347,-1.20
2020-03-13 02:54:45,225,50,10,1017.70,1019.24,1017.68,8.20,100.00,8.20,1.26,347,-1.19
2020-03-13 02:55:00,250,50,10,1017.70,1019.24,1017.68,8.20,100.00,8.20,1.25,348,-1.18
2020-03-13 02:55:15,250,50,10,1017.70,1019.24,1017.68,8.20,100.00,8.20,1.23,350,-1.15
2020-03-13 02:55:30,250,50,10,1017.70,1019.24,1017.68,8.20,100.00,8.20,1.23,351,-1.13
2020-03-13 02:55:45,250,50,10,1017.70,1019.24,1017.68,8.20,100.00,8.20,1.24,352,-1.13
2020-03-13 02:56:00,250,50,10,1017.70,1019.24,1017.68,8.20,100.00,8.20,1.23,352,-1.12
2020-03-13 02:56:15,250,50,10,1017.68,1019.22,1017.65,8.17,100.00,8.17,1.25,353,-1.13
2020-03-13 02:56:30,250,50,10,1017.65,1019.19,1017.63,8.15,100.00,8.15,1.28,353,-1.16
2020-03-13 02:56:45,250,50,10,1017.62,1019.16,1017.61,8.12,100.00,8.12,1.29,354,-1.15
2020-03-13 02:57:00,225,50,10,1017.60,1019.14,1017.58,8.10,100.00,8.10,1.31,354,-1.18
2020-03-13 02:57:15,225,50,10,1017.60,1019.14,1017.58,8.12,100.00,8.12,1.33,353,-1.21
2020-03-13 02:57:30,225,50,10,1017.60,1019.14,1017.58,8.15,100.00,8.15,1.34,353,-1.22
2020-03-13 02:57:45,225,50,10,1017.60,1019.14,1017.58,8.17,100.00,8.17,1.35,352,-1.24
2020-03-13 02:58:00,225,50,10,1017.60,1019.14,1017.58,8.20,100.00,8.20,1.39,352,-1.27
2020-03-13 02:58:15,200,50,10,1017.60,1019.14,1017.58,8.20,100.00,8.20,1.40,352,-1.28
2020-03-13 02:58:30,200,50,10,1017.60,1019.14,1017.58,8.20,100.00,8.20,1.41,352,-1.29
2020-03-13 02:58:45,200,50,10,1017.60,1019.14,1017.58,8.20,100.00,8.20,1.43,352,-1.31
2020-03-13 02:59:00,200,50,10,1017.60,1019.14,1017.58,8.20,100.00,8.20,1.42,353,-1.29
2020-03-13 02:59:15,200,50,10,1017.60,1019.14,1017.58,8.25,100.00,8.25,1.43,354,-1.29
2020-03-13 02:59:30,200,50,10,1017.60,1019.14,1017.58,8.30,100.00,8.30,1.43,355,-1.28
2020-03-13 02:59:45,200,50,10,1017.60,1019.14,1017.58,8.35,100.00,8.35,1.43,355,-1.27
2020-03-13 03:00:00,175,50,10,1017.60,1019.14,1017.58,8.40,100.00,8.40,1.42,356,-1.26
2020-03-13 03:00:15,175,50,10,1017.60,1019.14,1017.58,8.40,100.00,8.40,1.41,358,-1.22
2020-03-13 03:00:30,175,50,10,1017.60,1019.14,1017.58,8.40,100.00,8.40,1.41,359,-1.21
2020-03-13 03:00:45,175,50,10,1017.60,1019.14,1017.58,8.40,100.00,8.40,1.42,360,-1.20
2020-03-13 03:01:00,175,50,10,1017.60,1019.14,1017.58,8.40,100.00,8.40,1.44,1,-1.21
2020-03-13 03:01:15,200,50,10,1017.60,1019.14,1017.58,8.43,100.00,8.43,1.46,2,-1.21
2020-03-13 03:01:30,200,50,10,1017.60,1019.14,1017.58,8.45,100.00,8.45,1.47,3,-1.21
2020-03-13 03:01:45,200,50,10,1017.60,1019.14,1017.58,8.47,100.00,8.47,1.48,4,-1.20
2020-03-13 03:02:00,200,50,10,1017.60,1019.14,1017.58,8.50,100.00,8.50,1.48,5,-1.19
2020-03-13 03:02:15,200,50,10,1017.60,1019.14,1017.58,8.50,100.00,8.50,1.50,6,-1.18
2020-03-13 03:02:30,200,50,10,1017.60,1019.14,1017.58,8.50,100.00,8.50,1.51,7,-1.17
2020-03-13 03:02:45,175,50,10,1017.60,1019.14,1017.58,8.50,100.00,8.50,1.51,8,-1.15
2020-03-13 03:03:00,175,50,10,1017.60,1019.14,1017.58,8.50,100.00,8.50,1.50,9,-1.13
2020-03-13 03:03:15,175,50,10,1017.60,1019.14,1017.58,8.50,100.00,8.50,1.49,10,-1.11
2020-03-13 03:03:30,175,50,10,1017.60,1019.14,1017.58,8.50,100.00,8.50,1.49,12,-1.07
2020-03-13 03:03:45,200,50,10,1017.60,1019.14,1017.58,8.50,100.00,8.50,1.48,13,-1.05
2020-03-13 03:04:00,200,50,10,1017.60,1019.14,1017.58,8.50,100.00,8.50,1.47,14,-1.02
2020-03-13 03:04:15,200,50,10,1017.60,1019.14,1017.58,8.53,100.00,8.53,1.46,15,-0.99
2020-03-13 03:04:30,200,50,10,1017.60,1019.14,1017.58,8.55,100.00,8.55,1.43,16,-0.96
2020-03-13 03:04:45,200,50,10,1017.60,1019.14,1017.58,8.57,100.00,8.57,1.41,16,-0.95
2020-03-13 03:05:00,200,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.39,17,-0.91
2020-03-13 03:05:15,200,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.37,18,-0.88
2020-03-13 03:05:30,200,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.35,18,-0.87
2020-03-13 03:05:45,200,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.34,19,-0.84
2020-03-13 03:06:00,200,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.32,19,-0.83
2020-03-13 03:06:15,200,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.29,19,-0.81
2020-03-13 03:06:30,200,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.29,19,-0.81
2020-03-13 03:06:45,200,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.28,19,-0.81
2020-03-13 03:07:00,200,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.28,19,-0.81
2020-03-13 03:07:15,200,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.27,19,-0.80
2020-03-13 03:07:30,200,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.27,19,-0.80
2020-03-13 03:07:45,200,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.28,19,-0.80
2020-03-13 03:08:00,200,50,10,1017.60,1019.14,1017.58,8.60,100.00,8.60,1.28,18,-0.82
2020-03-13 03:08:15,200,50,10,1017.62,1019.16,1017.61,8.60,100.00,8.60,1.30,18,-0.84
2020-03-13 03:08:30,200,50,10,1017.65,1019.19,1017.63,8.60,100.00,8.60,1.31,18,-0.84
2020-03-13 03:08:45,200,50,10,1017.68,1019.22,1017.65,8.60,100.00,8.60,1.31,17,-0.86
2020-03-13 03:09:00,225,50,10,1017.70,1019.24,1017.68,8.60,100.00,8.60,1.32,17,-0.87
2020-03-13 03:09:15,225,50,10,1017.70,1019.24,1017.68,8.60,100.00,8.60,1.34,16,-0.90
2020-03-13 03:09:30,225,50,10,1017.70,1019.24,1017.68,8.60,100.00,8.60,1.35,16,-0.90
2020-03-13 03:09:45,225,50,10,1017.70,1019.24,1017.68,8.60,100.00,8.60,1.36,15,-0.93
2020-03-13 03:10:00,225,50,10,1017.70,1019.24,1017.68,8.60,100.00,8.60,1.37,15,-0.93
2020-03-13 03:10:15,225,50,10,1017.70,1019.24,1017.68,8.60,100.00,8.60,1.38,15,-0.94
2020-03-13 03:10:30,225,50,10,1017.70,1019.24,1017.68,8.60,100.00,8.60,1.40,15,-0.95
2020-03-13 03:10:45,225,50,10,1017.70,1019.24,1017.68,8.60,100.00,8.60,1.42,15,-0.97
