LOCALDATE (BEIJING),SITE,PAINS (HPA),QNH AERODROME (HPA),ST,QFE R06 (HPA),ST,QFE R24 (HPA),ST,QFF AERODROME (HPA),TREND,TENDENCY,TEMP (°C),RH (%),DEWPOINT (°C),TU DATA
2020/3/12 17:19:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.53,0.3,3,16.4,63,9.41,  16.4    63 23E1
2020/3/12 17:20:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.53,0.3,3,16.4,63,9.41,  16.4    63 23E1
2020/3/12 17:21:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.53,0.3,3,16.4,64,9.65,  16.4    64 BA76
2020/3/12 17:22:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.53,0.3,3,16.4,64,9.65,  16.4    64 BA76
2020/3/12 17:23:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.53,0.3,3,16.3,64,9.55,  16.3    64 7D6E
2020/3/12 17:24:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.53,0.3,3,16.3,64,9.55,  16.3    64 7D6E
2020/3/12 17:25:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.63,0.7,3,16.3,64,9.55,  16.3    64 7D6E
2020/3/12 17:26:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.63,0.7,3,16.3,64,9.55,  16.3    64 7D6E
2020/3/12 17:27:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.63,0.7,3,16.2,64,9.46,  16.2    64 3ABD
2020/3/12 17:28:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.63,0.7,3,16.2,64,9.46,  16.2    64 3ABD
2020/3/12 17:29:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.63,0.7,3,16.2,64,9.46,  16.2    64 3ABD
2020/3/12 17:30:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.63,0.7,3,16.2,64,9.46,  16.2    64 3ABD
2020/3/12 17:31:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.63,0.7,3,16.2,64,9.46,  16.2    64 3ABD
2020/3/12 17:32:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.63,0.7,3,16.1,64,9.36,  16.1    64 F2C8
2020/3/12 17:33:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.63,0.7,3,16.1,64,9.36,  16.1    64 F2C8
2020/3/12 17:34:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.63,0.7,3,16.1,64,9.36,  16.1    64 F2C8
2020/3/12 17:35:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.63,0.7,3,16.1,64,9.36,  16.1    64 F2C8
2020/3/12 17:36:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.63,0.7,3,16.1,64,9.36,  16.1    64 F2C8
2020/3/12 17:37:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.63,0.7,3,16.1,65,9.59,  16.1    65 C1F9
2020/3/12 17:38:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.63,0.7,3,16,65,9.49,  16.0    65 862A
2020/3/12 17:39:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.63,0.7,3,16,65,9.49,  16.0    65 862A
2020/3/12 17:40:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.63,0.7,3,16,65,9.49,  16.0    65 862A
2020/3/12 17:41:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.63,0.7,3,16,65,9.49,  16.0    65 862A
2020/3/12 17:42:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.63,0.7,3,16,65,9.49,  16.0    65 862A
2020/3/12 17:43:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.53,0.7,3,15.9,65,9.4,  15.9    65 6EEC
2020/3/12 17:44:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.63,0.7,3,15.9,66,9.62,  15.9    66 3BBF
2020/3/12 17:45:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.63,0.5,3,15.9,66,9.62,  15.9    66 3BBF
2020/3/12 17:46:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.63,0.5,3,15.9,66,9.62,  15.9    66 3BBF
2020/3/12 17:47:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.53,0.5,3,15.8,67,9.75,  15.8    67 4F5D
2020/3/12 17:48:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.53,0.5,3,15.8,67,9.75,  15.8    67 4F5D
2020/3/12 17:49:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.53,0.5,3,15.7,67,9.65,  15.7    67 969F
2020/3/12 17:50:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.53,0.5,3,15.7,67,9.65,  15.7    67 969F
2020/3/12 17:51:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.53,0.5,3,15.7,68,9.87,  15.7    68 86A1
2020/3/12 17:52:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.5,3,15.6,69,9.99,  15.6    69 F243
2020/3/12 17:53:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.5,3,15.5,70,10.11,  15.5    70 B79E
2020/3/12 17:54:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.5,3,15.5,70,10.11,  15.5    70 B79E
2020/3/12 17:55:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.5,3,15.4,70,10.01,  15.4    70 F04D
2020/3/12 17:56:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.5,3,15.4,70,10.01,  15.4    70 F04D
2020/3/12 17:57:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.5,3,15.4,71,10.22,  15.4    71 C37C
2020/3/12 17:58:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.5,3,15.3,71,10.13,  15.3    71 0464
2020/3/12 17:59:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.5,3,15.3,72,10.34,  15.3    72 5137
2020/3/12 18:00:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.5,3,15.2,72,10.24,  15.2    72 16E4
2020/3/12 18:01:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.5,3,15.2,72,10.24,  15.2    72 16E4
2020/3/12 18:02:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.5,3,15.2,72,10.24,  15.2    72 16E4
2020/3/12 18:03:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.5,3,15.2,72,10.24,  15.2    72 16E4
2020/3/12 18:04:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.5,3,15.2,72,10.24,  15.2    72 16E4
2020/3/12 18:05:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,1.1,1,15.1,73,10.35,  15.1    73 EDA0
2020/3/12 18:06:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,1.1,1,15.1,73,10.35,  15.1    73 EDA0
2020/3/12 18:07:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.44,1.1,1,15,73,10.25,  15.0    73 AA73
2020/3/12 18:08:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.44,1.1,1,15,73,10.25,  15.0    73 AA73
2020/3/12 18:09:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.44,1.1,1,15,74,10.45,  15.0    74 33E4
2020/3/12 18:10:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.44,1.1,1,15,74,10.45,  15.0    74 33E4
2020/3/12 18:11:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,1.1,1,14.9,74,10.36,  14.9    74 05A8
2020/3/12 18:12:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,1.1,1,14.9,74,10.36,  14.9    74 05A8
2020/3/12 18:13:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,1.1,1,14.9,74,10.36,  14.9    74 05A8
2020/3/12 18:14:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,1.1,1,14.9,75,10.56,  14.9    75 3699
2020/3/12 18:15:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.44,1.3,0,14.9,75,10.56,  14.9    75 3699
2020/3/12 18:16:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.44,1.3,0,14.8,75,10.46,  14.8    75 714A
2020/3/12 18:17:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.44,1.3,0,14.8,75,10.46,  14.8    75 714A
2020/3/12 18:18:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.44,1.3,0,14.8,75,10.46,  14.8    75 714A
2020/3/12 18:19:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.44,1.3,0,14.7,76,10.56,  14.7    76 FDDB
2020/3/12 18:20:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.44,1.3,0,14.7,76,10.56,  14.7    76 FDDB
2020/3/12 18:21:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.44,1.3,0,14.6,77,10.66,  14.6    77 8939
2020/3/12 18:22:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.44,1.3,0,14.6,78,10.85,  14.6    78 9907
2020/3/12 18:23:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.44,1.3,0,14.6,77,10.66,  14.6    77 8939
2020/3/12 18:24:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,1.3,0,14.6,78,10.85,  14.6    78 9907
2020/3/12 18:25:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.44,1.2,0,14.5,79,10.94,  14.5    79 6243
2020/3/12 18:26:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.44,1.2,0,14.5,78,10.75,  14.5    78 5172
2020/3/12 18:27:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,1.2,0,14.5,79,10.94,  14.5    79 6243
2020/3/12 18:28:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,1.2,0,14.4,80,11.03,  14.4    80 B339
2020/3/12 18:29:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,1.2,0,14.3,80,10.93,  14.3    80 7421
2020/3/12 18:30:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,1.2,0,14.3,80,10.93,  14.3    80 7421
2020/3/12 18:31:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,1.2,0,14.3,80,10.93,  14.3    80 7421
2020/3/12 18:32:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,1.2,0,14.3,80,10.93,  14.3    80 7421
2020/3/12 18:33:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,1.2,0,14.3,81,11.12,  14.3    81 4710
2020/3/12 18:34:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,1.2,0,14.2,82,11.2,  14.2    82 5590
2020/3/12 18:35:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.9,0,14.2,82,11.2,  14.2    82 5590
2020/3/12 18:36:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.44,0.9,0,14.2,82,11.2,  14.2    82 5590
2020/3/12 18:37:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.44,0.9,0,14.1,83,11.29,  14.1    83 AED4
2020/3/12 18:38:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.44,0.9,0,14.1,83,11.29,  14.1    83 AED4
2020/3/12 18:39:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.44,0.9,0,14.1,83,11.29,  14.1    83 AED4
2020/3/12 18:40:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.44,0.9,0,14.1,84,11.47,  14.1    84 3743
2020/3/12 18:41:00,R06,1013.9,1015.44, ,1013.88, ,1014.04, ,1015.44,0.9,0,14.1,84,11.47,  14.1    84 3743
2020/3/12 18:42:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.9,0,14,85,11.54,  14.0    85 43A1
2020/3/12 18:43:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.9,0,13.9,85,11.45,  13.9    85 0652
2020/3/12 18:44:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.9,0,13.9,84,11.27,  13.9    84 3563
2020/3/12 18:45:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.7,0,13.9,85,11.45,  13.9    85 0652
2020/3/12 18:46:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.7,0,13.9,85,11.45,  13.9    85 0652
2020/3/12 18:47:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.7,0,13.9,85,11.45,  13.9    85 0652
2020/3/12 18:48:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.7,0,13.9,85,11.45,  13.9    85 0652
2020/3/12 18:49:00,R06,1014,1015.54, ,1013.98, ,1014.14, ,1015.54,0.7,0,13.9,86,11.62,  13.9    86 5301
2020/3/12 18:50:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.64,0.7,0,13.9,86,11.62,  13.9    86 5301
2020/3/12 18:51:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.64,0.7,0,13.9,86,11.62,  13.9    86 5301
2020/3/12 18:52:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.64,0.7,0,13.9,85,11.45,  13.9    85 0652
2020/3/12 18:53:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.64,0.7,0,13.9,85,11.45,  13.9    85 0652
2020/3/12 18:54:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.64,0.7,0,13.9,86,11.62,  13.9    86 5301
2020/3/12 18:55:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.64,0.6,1,13.9,87,11.79,  13.9    87 6030
2020/3/12 18:56:00,R06,1014.1,1015.64, ,1014.08, ,1014.24, ,1015.64,0.6,1,13.8,87,11.7,  13.8    87 27E3
2020/3/12 18:57:00,R06,1014.2,1015.74, ,1014.18, ,1014.34, ,1015.74,0.6,1,13.8,87,11.7,  13.8    87 27E3
2020/3/12 18:58:00,R06,1014.2,1015.74, ,1014.18, ,1014.34, ,1015.74,0.6,1,13.8,87,11.7,  13.8    87 27E3
2020/3/12 18:59:00,R06,1014.2,1015.74, ,1014.18, ,1014.34, ,1015.74,0.6,1,13.8,88,11.87,  13.8    88 37DD
2020/3/12 19:00:00,R06,1014.2,1015.74, ,1014.18, ,1014.34, ,1015.74,0.6,1,13.8,88,11.87,  13.8    88 37DD
2020/3/12 19:01:00,R06,1014.3,1015.84, ,1014.28, ,1014.44, ,1015.84,0.6,1,13.8,88,11.87,  13.8    88 37DD
2020/3/12 19:02:00,R06,1014.3,1015.84, ,1014.28, ,1014.44, ,1015.84,0.6,1,13.8,88,11.87,  13.8    88 37DD
2020/3/12 19:03:00,R06,1014.3,1015.84, ,1014.28, ,1014.44, ,1015.84,0.6,1,13.8,88,11.87,  13.8    88 37DD
2020/3/12 19:04:00,R06,1014.3,1015.84, ,1014.28, ,1014.44, ,1015.84,0.6,1,13.8,88,11.87,  13.8    88 37DD
2020/3/12 19:05:00,R06,1014.4,1015.94, ,1014.38, ,1014.54, ,1015.94,0.8,3,13.8,88,11.87,  13.8    88 37DD
2020/3/12 19:06:00,R06,1014.4,1015.94, ,1014.38, ,1014.54, ,1015.94,0.8,3,13.8,88,11.87,  13.8    88 37DD
2020/3/12 19:07:00,R06,1014.4,1015.94, ,1014.38, ,1014.54, ,1015.94,0.8,3,13.8,88,11.87,  13.8    88 37DD
2020/3/12 19:08:00,R06,1014.4,1015.94, ,1014.38, ,1014.54, ,1015.94,0.8,3,13.8,88,11.87,  13.8    88 37DD
2020/3/12 19:09:00,R06,1014.5,1016.04, ,1014.48, ,1014.64, ,1016.04,0.8,3,13.8,89,12.04,  13.8    89 04EC
2020/3/12 19:10:00,R06,1014.5,1016.04, ,1014.48, ,1014.64, ,1016.04,0.8,3,13.8,89,12.04,  13.8    89 04EC
2020/3/12 19:11:00,R06,1014.5,1016.04, ,1014.48, ,1014.64, ,1016.04,0.8,3,13.8,89,12.04,  13.8    89 04EC
2020/3/12 19:12:00,R06,1014.5,1016.04, ,1014.48, ,1014.64, ,1016.04,0.8,3,13.8,88,11.87,  13.8    88 37DD
2020/3/12 19:13:00,R06,1014.6,1016.14, ,1014.58, ,1014.74, ,1016.14,0.8,3,13.8,88,11.87,  13.8    88 37DD
2020/3/12 19:14:00,R06,1014.6,1016.14, ,1014.58, ,1014.74, ,1016.14,0.8,3,13.7,88,11.77,  13.7    88 EE1F
2020/3/12 19:15:00,R06,1014.6,1016.14, ,1014.58, ,1014.74, ,1016.14,0.9,3,13.8,87,11.7,  13.8    87 27E3
2020/3/12 19:16:00,R06,1014.7,1016.24, ,1014.68, ,1014.84, ,1016.25,0.9,3,13.8,87,11.7,  13.8    87 27E3
2020/3/12 19:17:00,R06,1014.7,1016.24, ,1014.68, ,1014.84, ,1016.25,0.9,3,13.8,86,11.52,  13.8    86 14D2
2020/3/12 19:18:00,R06,1014.7,1016.24, ,1014.68, ,1014.84, ,1016.25,0.9,3,13.8,86,11.52,  13.8    86 14D2
2020/3/12 19:19:00,R06,1014.8,1016.34, ,1014.78, ,1014.94, ,1016.35,0.9,3,13.8,86,11.52,  13.8    86 14D2
2020/3/12 19:20:00,R06,1014.8,1016.34, ,1014.78, ,1014.94, ,1016.35,0.9,3,13.8,86,11.52,  13.8    86 14D2
2020/3/12 19:21:00,R06,1014.8,1016.34, ,1014.78, ,1014.94, ,1016.35,0.9,3,13.8,86,11.52,  13.8    86 14D2
2020/3/12 19:22:00,R06,1014.9,1016.44, ,1014.88, ,1015.04, ,1016.44,0.9,3,13.8,87,11.7,  13.8    87 27E3
2020/3/12 19:23:00,R06,1014.9,1016.44, ,1014.88, ,1015.04, ,1016.44,0.9,3,13.7,86,11.42,  13.7    86 CD10
2020/3/12 19:24:00,R06,1015,1016.54, ,1014.98, ,1015.14, ,1016.55,0.9,3,13.7,86,11.42,  13.7    86 CD10
2020/3/12 19:25:00,R06,1015,1016.54, ,1014.98, ,1015.14, ,1016.55,1.4,3,13.7,86,11.42,  13.7    86 CD10
2020/3/12 19:26:00,R06,1015.1,1016.64, ,1015.08, ,1015.24, ,1016.65,1.4,3,13.7,86,11.42,  13.7    86 CD10
2020/3/12 19:27:00,R06,1015.1,1016.64, ,1015.08, ,1015.24, ,1016.65,1.4,3,13.7,86,11.42,  13.7    86 CD10
2020/3/12 19:28:00,R06,1015.1,1016.64, ,1015.08, ,1015.24, ,1016.65,1.4,3,13.7,86,11.42,  13.7    86 CD10
2020/3/12 19:29:00,R06,1015.2,1016.74, ,1015.18, ,1015.34, ,1016.75,1.4,3,13.7,85,11.25,  13.7    85 9843
2020/3/12 19:30:00,R06,1015.2,1016.74, ,1015.18, ,1015.34, ,1016.75,1.4,3,13.8,85,11.35,  13.8    85 4181
2020/3/12 19:31:00,R06,1015.3,1016.84, ,1015.28, ,1015.44, ,1016.85,1.4,3,13.8,85,11.35,  13.8    85 4181
2020/3/12 19:32:00,R06,1015.3,1016.84, ,1015.28, ,1015.44, ,1016.85,1.4,3,13.9,85,11.45,  13.9    85 0652
2020/3/12 19:33:00,R06,1015.4,1016.94, ,1015.38, ,1015.54, ,1016.95,1.4,3,13.9,85,11.45,  13.9    85 0652
2020/3/12 19:34:00,R06,1015.4,1016.94, ,1015.38, ,1015.54, ,1016.95,1.4,3,13.9,85,11.45,  13.9    85 0652
2020/3/12 19:35:00,R06,1015.5,1017.04, ,1015.48, ,1015.64, ,1017.05,1.9,3,13.9,86,11.62,  13.9    86 5301
2020/3/12 19:36:00,R06,1015.5,1017.04, ,1015.48, ,1015.64, ,1017.05,1.9,3,13.9,86,11.62,  13.9    86 5301
2020/3/12 19:37:00,R06,1015.5,1017.04, ,1015.48, ,1015.64, ,1017.05,1.9,3,13.9,85,11.45,  13.9    85 0652
2020/3/12 19:38:00,R06,1015.6,1017.14, ,1015.58, ,1015.74, ,1017.15,1.9,3,13.9,84,11.27,  13.9    84 3563
2020/3/12 19:39:00,R06,1015.6,1017.14, ,1015.58, ,1015.74, ,1017.15,1.9,3,14,83,11.19,  14.0    83 E907
2020/3/12 19:40:00,R06,1015.6,1017.14, ,1015.58, ,1015.74, ,1017.15,1.9,3,14,84,11.37,  14.0    84 7090
2020/3/12 19:41:00,R06,1015.6,1017.14, ,1015.58, ,1015.74, ,1017.15,1.9,3,14,84,11.37,  14.0    84 7090
2020/3/12 19:42:00,R06,1015.7,1017.24, ,1015.68, ,1015.84, ,1017.25,1.9,3,13.9,84,11.27,  13.9    84 3563
2020/3/12 19:43:00,R06,1015.7,1017.24, ,1015.68, ,1015.84, ,1017.25,1.9,3,13.9,83,11.09,  13.9    83 ACF4
2020/3/12 19:44:00,R06,1015.7,1017.24, ,1015.68, ,1015.84, ,1017.25,1.9,3,13.9,83,11.09,  13.9    83 ACF4
2020/3/12 19:45:00,R06,1015.8,1017.34, ,1015.78, ,1015.94, ,1017.35,2.1,3,13.9,85,11.45,  13.9    85 0652
2020/3/12 19:46:00,R06,1015.8,1017.34, ,1015.78, ,1015.94, ,1017.35,2.1,3,13.8,87,11.7,  13.8    87 27E3
2020/3/12 19:47:00,R06,1015.8,1017.34, ,1015.78, ,1015.94, ,1017.35,2.1,3,13.7,88,11.77,  13.7    88 EE1F
2020/3/12 19:48:00,R06,1015.9,1017.44, ,1015.88, ,1016.04, ,1017.45,2.1,3,13.7,89,11.94,  13.7    89 DD2E
2020/3/12 19:49:00,R06,1015.9,1017.44, ,1015.88, ,1016.04, ,1017.45,2.1,3,13.6,90,12.01,  13.6    90 1755
2020/3/12 19:50:00,R06,1015.9,1017.44, ,1015.88, ,1016.04, ,1017.45,2.1,3,13.6,91,12.17,  13.6    91 2464
2020/3/12 19:51:00,R06,1015.9,1017.44, ,1015.88, ,1016.04, ,1017.45,2.1,3,13.6,91,12.17,  13.6    91 2464
2020/3/12 19:52:00,R06,1016,1017.54, ,1015.98, ,1016.14, ,1017.55,2.1,3,13.6,91,12.17,  13.6    91 2464
2020/3/12 19:53:00,R06,1016,1017.54, ,1015.98, ,1016.14, ,1017.55,2.1,3,13.5,92,12.24,  13.5    92 B942
2020/3/12 19:54:00,R06,1016,1017.54, ,1015.98, ,1016.14, ,1017.55,2.1,3,13.4,92,12.14,  13.4    92 FE91
2020/3/12 19:55:00,R06,1016.1,1017.64, ,1016.08, ,1016.24, ,1017.65,2.3,3,13.4,92,12.14,  13.4    92 FE91
2020/3/12 19:56:00,R06,1016.1,1017.64, ,1016.08, ,1016.24, ,1017.65,2.3,3,13.4,92,12.14,  13.4    92 FE91
2020/3/12 19:57:00,R06,1016.1,1017.64, ,1016.08, ,1016.24, ,1017.65,2.3,3,13.4,93,12.3,  13.4    93 CDA0
2020/3/12 19:58:00,R06,1016.2,1017.74, ,1016.18, ,1016.34, ,1017.75,2.3,3,13.4,93,12.3,  13.4    93 CDA0
2020/3/12 19:59:00,R06,1016.2,1017.74, ,1016.18, ,1016.34, ,1017.75,2.3,3,13.3,94,12.36,  13.3    94 932F
2020/3/12 20:00:00,R06,1016.2,1017.74, ,1016.18, ,1016.34, ,1017.75,2.3,3,13.2,94,12.27,  13.2    94 D4FC
2020/3/12 20:01:00,R06,1016.2,1017.74, ,1016.18, ,1016.34, ,1017.75,2.3,3,13.1,94,12.17,  13.1    94 1C89
2020/3/12 20:02:00,R06,1016.3,1017.84, ,1016.28, ,1016.44, ,1017.85,2.3,3,13.1,94,12.17,  13.1    94 1C89
2020/3/12 20:03:00,R06,1016.3,1017.84, ,1016.28, ,1016.44, ,1017.85,2.3,3,13,94,12.07,  13.0    94 5B5A
2020/3/12 20:04:00,R06,1016.3,1017.84, ,1016.28, ,1016.44, ,1017.85,2.3,3,13,94,12.07,  13.0    94 5B5A
2020/3/12 20:05:00,R06,1016.3,1017.84, ,1016.28, ,1016.44, ,1017.85,2.4,3,13,94,12.07,  13.0    94 5B5A
2020/3/12 20:06:00,R06,1016.3,1017.84, ,1016.28, ,1016.44, ,1017.85,2.4,3,13.1,94,12.17,  13.1    94 1C89
2020/3/12 20:07:00,R06,1016.3,1017.84, ,1016.28, ,1016.44, ,1017.85,2.4,3,13.1,94,12.17,  13.1    94 1C89
2020/3/12 20:08:00,R06,1016.3,1017.84, ,1016.28, ,1016.45, ,1017.85,2.4,3,13.2,94,12.27,  13.2    94 D4FC
2020/3/12 20:09:00,R06,1016.3,1017.84, ,1016.28, ,1016.45, ,1017.85,2.4,3,13.4,94,12.46,  13.4    94 5437
2020/3/12 20:10:00,R06,1016.3,1017.84, ,1016.28, ,1016.45, ,1017.85,2.4,3,13.5,94,12.56,  13.5    94 13E4
2020/3/12 20:11:00,R06,1016.3,1017.84, ,1016.28, ,1016.45, ,1017.85,2.4,3,13.5,94,12.56,  13.5    94 13E4
2020/3/12 20:12:00,R06,1016.3,1017.84, ,1016.28, ,1016.45, ,1017.85,2.4,3,13.5,95,12.72,  13.5    95 20D5
2020/3/12 20:13:00,R06,1016.3,1017.84, ,1016.28, ,1016.45, ,1017.85,2.4,3,13.4,95,12.62,  13.4    95 6706
2020/3/12 20:14:00,R06,1016.3,1017.84, ,1016.28, ,1016.45, ,1017.85,2.4,3,13.5,96,12.88,  13.5    96 7586
2020/3/12 20:15:00,R06,1016.3,1017.84, ,1016.28, ,1016.45, ,1017.85,2.4,3,13.4,96,12.78,  13.4    96 3255
2020/3/12 20:16:00,R06,1016.3,1017.84, ,1016.28, ,1016.45, ,1017.85,2.4,3,13.3,96,12.68,  13.3    96 F54D
2020/3/12 20:17:00,R06,1016.3,1017.84, ,1016.28, ,1016.45, ,1017.85,2.4,3,13.3,96,12.68,  13.3    96 F54D
2020/3/12 20:18:00,R06,1016.3,1017.84, ,1016.28, ,1016.45, ,1017.85,2.4,3,13.3,96,12.68,  13.3    96 F54D
2020/3/12 20:19:00,R06,1016.3,1017.84, ,1016.28, ,1016.45, ,1017.85,2.4,3,13.4,97,12.94,  13.4    97 0164
2020/3/12 20:20:00,R06,1016.3,1017.84, ,1016.28, ,1016.45, ,1017.85,2.4,3,13.4,97,12.94,  13.4    97 0164
2020/3/12 20:21:00,R06,1016.3,1017.84, ,1016.28, ,1016.45, ,1017.85,2.4,3,13.3,97,12.84,  13.3    97 C67C
2020/3/12 20:22:00,R06,1016.2,1017.74, ,1016.18, ,1016.35, ,1017.75,2.4,3,13.3,96,12.68,  13.3    96 F54D
2020/3/12 20:23:00,R06,1016.1,1017.64, ,1016.08, ,1016.25, ,1017.65,2.4,3,13.3,96,12.68,  13.3    96 F54D
2020/3/12 20:24:00,R06,1016.1,1017.64, ,1016.08, ,1016.25, ,1017.65,2.4,3,13.4,95,12.62,  13.4    95 6706
2020/3/12 20:25:00,R06,1016.1,1017.64, ,1016.08, ,1016.25, ,1017.65,2,3,13.4,94,12.46,  13.4    94 5437
2020/3/12 20:26:00,R06,1016.1,1017.64, ,1016.08, ,1016.25, ,1017.65,2,3,13.5,93,12.4,  13.5    93 8A73
2020/3/12 20:27:00,R06,1016.2,1017.74, ,1016.18, ,1016.35, ,1017.75,2,3,13.5,92,12.24,  13.5    92 B942
2020/3/12 20:28:00,R06,1016.2,1017.74, ,1016.18, ,1016.35, ,1017.75,2,3,13.6,92,12.34,  13.6    92 7137
