LOCALDATE,RVR_1A,MOR_1A,LIGHTS,PAINS,QNH AERODROME,QFE R06,TEMP,RH,DEWPOINT,WS2A,WD2A,CW2A
2019-12-16 01:08:30,3000,2800,10,1018.40,1019.94,1018.38,9.00,96.00,8.40,1.43,68.00,0.25
2019-12-16 01:08:45,3000,2900,10,1018.40,1019.94,1018.38,9.10,96.00,8.50,1.48,66.00,0.21
2019-12-16 01:09:00,3000,2900,10,1018.40,1019.94,1018.38,9.20,96.00,8.60,1.47,60.00,0.05
2019-12-16 01:09:15,3000,2900,10,1018.40,1019.94,1018.38,9.27,96.25,8.71,1.47,57.00,-0.03
2019-12-16 01:09:30,3000,2900,10,1018.40,1019.94,1018.38,9.35,96.50,8.82,1.48,56.00,-0.05
2019-12-16 01:09:45,3000,2800,10,1018.40,1019.94,1018.38,9.43,96.75,8.94,1.41,55.00,-0.07
2019-12-16 01:10:00,3000,2800,10,1018.40,1019.94,1018.38,9.50,97.00,9.05,1.38,54.00,-0.10
2019-12-16 01:10:15,3000,2800,10,1018.40,1019.94,1018.38,9.47,97.00,9.03,1.35,53.00,-0.12
2019-12-16 01:10:30,3000,2700,10,1018.40,1019.94,1018.38,9.45,97.00,9.00,1.28,53.00,-0.11
2019-12-16 01:10:45,3000,2700,10,1018.40,1019.94,1018.38,9.43,97.00,8.97,1.20,53.00,-0.10
2019-12-16 01:11:00,3000,2600,10,1018.40,1019.94,1018.38,9.40,97.00,8.95,1.17,53.00,-0.10
2019-12-16 01:11:15,3000,2600,10,1018.40,1019.94,1018.38,9.38,97.00,8.92,1.15,53.00,-0.10
2019-12-16 01:11:30,3000,2500,10,1018.40,1019.94,1018.38,9.35,97.00,8.90,1.16,53.00,-0.10
2019-12-16 01:11:45,3000,2400,10,1018.40,1019.94,1018.38,9.33,97.00,8.88,1.19,52.00,-0.12
2019-12-16 01:12:00,3000,2400,10,1018.40,1019.94,1018.38,9.30,97.00,8.85,1.21,52.00,-0.13
2019-12-16 01:12:15,3000,2400,10,1018.40,1019.94,1018.38,9.33,97.00,8.88,1.26,53.00,-0.11
2019-12-16 01:12:30,3000,2400,10,1018.40,1019.94,1018.38,9.35,97.00,8.90,1.30,55.00,-0.07
2019-12-16 01:12:45,3000,2400,10,1018.40,1019.94,1018.38,9.38,97.00,8.92,1.34,57.00,-0.02
2019-12-16 01:13:00,3000,2400,10,1018.40,1019.94,1018.38,9.40,97.00,8.95,1.35,58.00,0.00
2019-12-16 01:13:15,3000,2400,10,1018.38,1019.92,1018.36,9.40,97.00,8.95,1.34,60.00,0.05
2019-12-16 01:13:30,3000,2400,10,1018.35,1019.89,1018.33,9.40,97.00,8.95,1.35,61.00,0.07
2019-12-16 01:13:45,3000,2500,10,1018.32,1019.87,1018.30,9.40,97.00,8.95,1.35,64.00,0.14
2019-12-16 01:14:00,3000,2500,10,1018.30,1019.84,1018.28,9.40,97.00,8.95,1.37,64.00,0.14
2019-12-16 01:14:15,3000,2600,10,1018.30,1019.84,1018.28,9.40,97.00,8.95,1.38,64.00,0.14
2019-12-16 01:14:30,3000,2600,10,1018.30,1019.84,1018.28,9.40,97.00,8.95,1.38,65.00,0.17
2019-12-16 01:14:45,3000,2600,10,1018.30,1019.84,1018.28,9.40,97.00,8.95,1.38,65.00,0.17
2019-12-16 01:15:00,3000,2600,10,1018.30,1019.84,1018.28,9.40,97.00,8.95,1.39,67.00,0.22
2019-12-16 01:15:15,3000,2500,10,1018.30,1019.84,1018.28,9.38,97.00,8.92,1.38,69.00,0.26
2019-12-16 01:15:30,3000,2400,10,1018.30,1019.84,1018.28,9.35,97.00,8.90,1.36,71.00,0.31
2019-12-16 01:15:45,3000,2400,10,1018.30,1019.84,1018.28,9.33,97.00,8.88,1.34,72.00,0.32
2019-12-16 01:16:00,3000,2300,10,1018.30,1019.84,1018.28,9.30,97.00,8.85,1.33,73.00,0.34
2019-12-16 01:16:15,3000,2300,10,1018.30,1019.84,1018.28,9.28,97.00,8.82,1.35,74.00,0.37
2019-12-16 01:16:30,3000,2400,10,1018.30,1019.84,1018.28,9.25,97.00,8.80,1.37,75.00,0.40
2019-12-16 01:16:45,3000,2500,10,1018.30,1019.84,1018.28,9.22,97.00,8.78,1.41,75.00,0.41
2019-12-16 01:17:00,3000,2600,10,1018.30,1019.84,1018.28,9.20,97.00,8.75,1.42,74.00,0.39
2019-12-16 01:17:15,3000,2600,10,1018.30,1019.84,1018.28,9.25,97.00,8.80,1.48,72.00,0.36
2019-12-16 01:17:30,3000,2600,10,1018.30,1019.84,1018.28,9.30,97.00,8.85,1.53,70.00,0.32
2019-12-16 01:17:45,3000,2600,10,1018.30,1019.84,1018.28,9.35,97.00,8.90,1.59,69.00,0.30
2019-12-16 01:18:00,3000,2600,10,1018.30,1019.84,1018.28,9.40,97.00,8.95,1.63,67.00,0.25
2019-12-16 01:18:15,3000,2600,10,1018.30,1019.84,1018.28,9.43,97.00,8.97,1.68,66.00,0.23
2019-12-16 01:18:30,3000,2600,10,1018.30,1019.84,1018.28,9.45,97.00,9.00,1.73,65.00,0.21
2019-12-16 01:18:45,3000,2600,10,1018.30,1019.84,1018.28,9.47,97.00,9.03,1.78,65.00,0.22
2019-12-16 01:19:00,3000,2600,10,1018.30,1019.84,1018.28,9.50,97.00,9.05,1.82,64.00,0.19
2019-12-16 01:19:15,3000,2600,10,1018.30,1019.84,1018.28,9.53,97.00,9.08,1.84,64.00,0.19
2019-12-16 01:19:30,3000,2600,10,1018.30,1019.84,1018.28,9.55,97.00,9.10,1.88,64.00,0.20
2019-12-16 01:19:45,3000,2600,10,1018.30,1019.84,1018.28,9.57,97.00,9.12,1.92,63.00,0.17
2019-12-16 01:20:00,3000,2600,10,1018.30,1019.84,1018.28,9.60,97.00,9.15,1.95,63.00,0.17
2019-12-16 01:20:15,3000,2500,10,1018.30,1019.84,1018.28,9.60,97.00,9.15,1.96,62.00,0.14
2019-12-16 01:20:30,3000,2500,10,1018.30,1019.84,1018.28,9.60,97.00,9.15,2.00,63.00,0.17
2019-12-16 01:20:45,3000,2400,10,1018.30,1019.84,1018.28,9.60,97.00,9.15,2.04,62.00,0.14
2019-12-16 01:21:00,3000,2400,10,1018.30,1019.84,1018.28,9.60,97.00,9.15,2.09,62.00,0.15
2019-12-16 01:21:15,3000,2400,10,1018.30,1019.84,1018.28,9.57,97.00,9.12,2.13,63.00,0.19
2019-12-16 01:21:30,3000,2400,10,1018.30,1019.84,1018.28,9.55,97.00,9.10,2.15,63.00,0.19
2019-12-16 01:21:45,3000,2400,10,1018.30,1019.84,1018.28,9.53,97.00,9.08,2.17,64.00,0.23
2019-12-16 01:22:00,3000,2400,10,1018.30,1019.84,1018.28,9.50,97.00,9.05,2.18,63.00,0.19
2019-12-16 01:22:15,3000,2400,10,1018.30,1019.84,1018.28,9.47,97.00,9.03,2.17,63.00,0.19
2019-12-16 01:22:30,3000,2400,10,1018.30,1019.84,1018.28,9.45,97.00,9.00,2.16,63.00,0.19
2019-12-16 01:22:45,3000,2500,10,1018.30,1019.84,1018.28,9.43,97.00,8.97,2.14,62.00,0.15
2019-12-16 01:23:00,3000,2500,10,1018.30,1019.84,1018.28,9.40,97.00,8.95,2.12,62.00,0.15
2019-12-16 01:23:15,3000,2500,10,1018.30,1019.84,1018.28,9.38,97.00,8.92,2.09,61.00,0.11
2019-12-16 01:23:30,3000,2500,10,1018.30,1019.84,1018.28,9.35,97.00,8.90,2.08,61.00,0.11
2019-12-16 01:23:45,3000,2500,10,1018.30,1019.84,1018.28,9.33,97.00,8.88,2.03,61.00,0.11
2019-12-16 01:24:00,3000,2500,10,1018.30,1019.84,1018.28,9.30,97.00,8.85,1.99,61.00,0.10
2019-12-16 01:24:15,3000,2500,10,1018.30,1019.84,1018.28,9.30,97.00,8.85,1.99,61.00,0.10
2019-12-16 01:24:30,3000,2500,10,1018.30,1019.84,1018.28,9.30,97.00,8.85,1.97,61.00,0.10
2019-12-16 01:24:45,3000,2500,10,1018.30,1019.84,1018.28,9.30,97.00,8.85,1.92,62.00,0.13
2019-12-16 01:25:00,3000,2500,10,1018.30,1019.84,1018.28,9.30,97.00,8.85,1.92,62.00,0.13
2019-12-16 01:25:15,3000,2400,10,1018.30,1019.84,1018.28,9.28,97.00,8.82,1.91,61.00,0.10
2019-12-16 01:25:30,3000,2400,10,1018.30,1019.84,1018.28,9.25,97.00,8.80,1.92,61.00,0.10
2019-12-16 01:25:45,3000,2400,10,1018.30,1019.84,1018.28,9.22,97.00,8.78,1.92,61.00,0.10
2019-12-16 01:26:00,3000,2400,10,1018.30,1019.84,1018.28,9.20,97.00,8.75,1.95,60.00,0.07
2019-12-16 01:26:15,3000,2500,10,1018.30,1019.84,1018.28,9.17,97.00,8.72,1.97,61.00,0.10
2019-12-16 01:26:30,3000,2500,10,1018.30,1019.84,1018.28,9.15,97.00,8.70,2.01,61.00,0.11
2019-12-16 01:26:45,3000,2500,10,1018.30,1019.84,1018.28,9.12,97.00,8.68,2.07,61.00,0.11
2019-12-16 01:27:00,3000,2500,10,1018.30,1019.84,1018.28,9.10,97.00,8.65,2.03,61.00,0.11
2019-12-16 01:27:15,3000,2500,10,1018.30,1019.84,1018.28,9.12,97.00,8.68,2.04,62.00,0.14
2019-12-16 01:27:30,3000,2500,10,1018.30,1019.84,1018.28,9.15,97.00,8.70,2.00,63.00,0.17
2019-12-16 01:27:45,3000,2500,10,1018.30,1019.84,1018.28,9.17,97.00,8.72,1.99,63.00,0.17
2019-12-16 01:28:00,3000,2500,10,1018.30,1019.84,1018.28,9.20,97.00,8.75,1.97,64.00,0.21
2019-12-16 01:28:15,3000,2500,10,1018.30,1019.84,1018.28,9.22,97.25,8.81,1.97,64.00,0.21
2019-12-16 01:28:30,3000,2400,10,1018.30,1019.84,1018.28,9.25,97.50,8.88,1.93,64.00,0.20
2019-12-16 01:28:45,3000,2400,10,1018.30,1019.84,1018.28,9.28,97.75,8.94,1.92,65.00,0.23
2019-12-16 01:29:00,3000,2400,10,1018.30,1019.84,1018.28,9.30,98.00,9.00,1.95,65.00,0.24
2019-12-16 01:29:15,3000,2400,10,1018.30,1019.84,1018.28,9.33,98.00,9.03,1.94,66.00,0.27
2019-12-16 01:29:30,3000,2400,10,1018.30,1019.84,1018.28,9.35,98.00,9.05,1.96,67.00,0.31
2019-12-16 01:29:45,3000,2400,10,1018.30,1019.84,1018.28,9.38,98.00,9.07,1.96,67.00,0.31
2019-12-16 01:30:00,3000,2400,10,1018.30,1019.84,1018.28,9.40,98.00,9.10,1.96,68.00,0.34
2019-12-16 01:30:15,3000,2400,10,1018.30,1019.84,1018.28,9.38,97.75,9.04,1.94,68.00,0.34
2019-12-16 01:30:30,3000,2400,10,1018.30,1019.84,1018.28,9.35,97.50,8.97,1.97,68.00,0.34
2019-12-16 01:30:45,3000,2300,10,1018.30,1019.84,1018.28,9.33,97.25,8.91,1.97,70.00,0.41
2019-12-16 01:31:00,3000,2300,10,1018.30,1019.84,1018.28,9.30,97.00,8.85,1.97,70.00,0.41
2019-12-16 01:31:15,3000,2300,10,1018.30,1019.84,1018.28,9.30,97.25,8.89,1.98,71.00,0.45
2019-12-16 01:31:30,3000,2300,10,1018.30,1019.84,1018.28,9.30,97.50,8.93,2.00,72.00,0.48
2019-12-16 01:31:45,3000,2300,10,1018.30,1019.84,1018.28,9.30,97.75,8.96,2.02,72.00,0.49
2019-12-16 01:32:00,3000,2300,10,1018.30,1019.84,1018.28,9.30,98.00,9.00,2.04,73.00,0.53
2019-12-16 01:32:15,3000,2300,10,1018.30,1019.84,1018.28,9.33,98.00,9.03,2.06,75.00,0.60
2019-12-16 01:32:30,3000,2300,10,1018.30,1019.84,1018.28,9.35,98.00,9.05,2.09,75.00,0.61
2019-12-16 01:32:45,3000,2400,10,1018.30,1019.84,1018.28,9.38,98.00,9.07,2.12,75.00,0.62
2019-12-16 01:33:00,3000,2400,10,1018.30,1019.84,1018.28,9.40,98.00,9.10,2.14,76.00,0.66
2019-12-16 01:33:15,3000,2400,10,1018.30,1019.84,1018.28,9.43,98.00,9.12,2.18,76.00,0.67
2019-12-16 01:33:30,3000,2400,10,1018.30,1019.84,1018.28,9.45,98.00,9.15,2.23,76.00,0.69
2019-12-16 01:33:45,3000,2400,10,1018.30,1019.84,1018.28,9.47,98.00,9.17,2.26,76.00,0.70
2019-12-16 01:34:00,3000,2400,10,1018.30,1019.84,1018.28,9.50,98.00,9.20,2.30,76.00,0.71
2019-12-16 01:34:15,3000,2400,10,1018.30,1019.84,1018.28,9.50,98.00,9.20,2.30,76.00,0.71
2019-12-16 01:34:30,3000,2400,10,1018.30,1019.84,1018.28,9.50,98.00,9.20,2.31,77.00,0.75
2019-12-16 01:34:45,3000,2300,10,1018.30,1019.84,1018.28,9.50,98.00,9.20,2.33,77.00,0.76
2019-12-16 01:35:00,3000,2300,10,1018.30,1019.84,1018.28,9.50,98.00,9.20,2.38,77.00,0.77
2019-12-16 01:35:15,3000,2300,10,1018.30,1019.84,1018.28,9.50,98.00,9.20,2.40,78.00,0.82
2019-12-16 01:35:30,3000,2300,10,1018.30,1019.84,1018.28,9.50,98.00,9.20,2.41,78.00,0.82
2019-12-16 01:35:45,3000,2300,10,1018.30,1019.84,1018.28,9.50,98.00,9.20,2.43,79.00,0.87
2019-12-16 01:36:00,3000,2300,10,1018.30,1019.84,1018.28,9.50,98.00,9.20,2.44,79.00,0.87
2019-12-16 01:36:15,3000,2300,10,1018.30,1019.84,1018.28,9.50,98.00,9.20,2.47,79.00,0.89
2019-12-16 01:36:30,3000,2300,10,1018.30,1019.84,1018.28,9.50,98.00,9.20,2.49,80.00,0.93
2019-12-16 01:36:45,3000,2200,10,1018.30,1019.84,1018.28,9.50,98.00,9.20,2.53,80.00,0.95
2019-12-16 01:37:00,3000,2200,10,1018.30,1019.84,1018.28,9.50,98.00,9.20,2.58,79.00,0.92
2019-12-16 01:37:15,3000,2200,10,1018.30,1019.84,1018.28,9.45,98.00,9.15,2.61,80.00,0.98
2019-12-16 01:37:30,3000,2200,10,1018.30,1019.84,1018.28,9.40,98.00,9.10,2.66,80.00,1.00
2019-12-16 01:37:45,3000,2200,10,1018.30,1019.84,1018.28,9.35,98.00,9.05,2.71,80.00,1.01
2019-12-16 01:38:00,3000,2200,10,1018.30,1019.84,1018.28,9.30,98.00,9.00,2.77,80.00,1.04
2019-12-16 01:38:15,3000,2200,10,1018.30,1019.84,1018.28,9.25,97.75,8.91,2.82,81.00,1.10
2019-12-16 01:38:30,3000,2100,10,1018.30,1019.84,1018.28,9.20,97.50,8.82,2.85,81.00,1.11
2019-12-16 01:38:45,3000,2100,10,1018.30,1019.84,1018.28,9.15,97.25,8.74,2.87,81.00,1.12
2019-12-16 01:39:00,3000,2100,10,1018.30,1019.84,1018.28,9.10,97.00,8.65,2.88,81.00,1.12
2019-12-16 01:39:15,3000,2000,10,1018.30,1019.84,1018.28,9.05,97.00,8.60,2.89,81.00,1.13
2019-12-16 01:39:30,3000,2000,10,1018.30,1019.84,1018.28,9.00,97.00,8.55,2.90,81.00,1.13
2019-12-16 01:39:45,3000,1900,10,1018.30,1019.84,1018.28,8.95,97.00,8.50,2.90,82.00,1.18
2019-12-16 01:40:00,3000,1900,10,1018.30,1019.84,1018.28,8.90,97.00,8.45,2.89,82.00,1.17
2019-12-16 01:40:15,3000,1900,10,1018.30,1019.84,1018.28,8.90,97.00,8.45,2.87,82.00,1.17
2019-12-16 01:40:30,3000,1900,10,1018.30,1019.84,1018.28,8.90,97.00,8.45,2.88,82.00,1.17
2019-12-16 01:40:45,3000,1900,10,1018.30,1019.84,1018.28,8.90,97.00,8.45,2.88,83.00,1.22
2019-12-16 01:41:00,3000,2000,10,1018.30,1019.84,1018.28,8.90,97.00,8.45,2.87,84.00,1.26
2019-12-16 01:41:15,3000,2100,10,1018.27,1019.82,1018.25,8.90,97.25,8.49,2.90,86.00,1.36
2019-12-16 01:41:30,3000,2200,10,1018.25,1019.79,1018.23,8.90,97.50,8.52,2.98,86.00,1.40
2019-12-16 01:41:45,3000,2200,10,1018.23,1019.76,1018.20,8.90,97.75,8.56,3.02,86.00,1.42
2019-12-16 01:42:00,3000,2300,10,1018.20,1019.74,1018.18,8.90,98.00,8.60,3.08,86.00,1.45
2019-12-16 01:42:15,3000,2400,10,1018.20,1019.74,1018.18,8.95,98.00,8.65,3.14,85.00,1.43
2019-12-16 01:42:30,3000,2400,10,1018.20,1019.74,1018.18,9.00,98.00,8.70,3.21,84.00,1.41
2019-12-16 01:42:45,3000,2500,10,1018.20,1019.74,1018.18,9.05,98.00,8.75,3.27,84.00,1.43
2019-12-16 01:43:00,3000,2500,10,1018.20,1019.74,1018.18,9.10,98.00,8.80,3.33,83.00,1.41
2019-12-16 01:43:15,3000,2400,10,1018.20,1019.74,1018.18,9.15,98.00,8.85,3.34,82.00,1.36
2019-12-16 01:43:30,3000,2400,10,1018.20,1019.74,1018.18,9.20,98.00,8.90,3.31,81.00,1.29
2019-12-16 01:43:45,3000,2400,10,1018.20,1019.74,1018.18,9.25,98.00,8.95,3.29,82.00,1.34
2019-12-16 01:44:00,3000,2400,10,1018.20,1019.74,1018.18,9.30,98.00,9.00,3.23,83.00,1.37
2019-12-16 01:44:15,3000,2300,10,1018.20,1019.74,1018.18,9.30,98.00,9.00,3.11,85.00,1.41
2019-12-16 01:44:30,3000,2300,10,1018.20,1019.74,1018.18,9.30,98.00,9.00,2.98,87.00,1.45
2019-12-16 01:44:45,3000,2300,10,1018.20,1019.74,1018.18,9.30,98.00,9.00,2.85,88.00,1.43
2019-12-16 01:45:00,3000,2300,10,1018.20,1019.74,1018.18,9.30,98.00,9.00,2.74,89.00,1.41
2019-12-16 01:45:15,3000,2300,10,1018.20,1019.74,1018.18,9.30,98.00,9.00,2.61,90.00,1.38
2019-12-16 01:45:30,3000,2400,10,1018.20,1019.74,1018.18,9.30,98.00,9.00,2.44,91.00,1.33
2019-12-16 01:45:45,3000,2400,10,1018.20,1019.74,1018.18,9.30,98.00,9.00,2.33,91.00,1.27
2019-12-16 01:46:00,3000,2500,10,1018.20,1019.74,1018.18,9.30,98.00,9.00,2.26,92.00,1.26
2019-12-16 01:46:15,3000,2500,10,1018.18,1019.72,1018.15,9.30,98.00,9.00,2.26,91.00,1.23
2019-12-16 01:46:30,3000,2500,10,1018.15,1019.69,1018.13,9.30,98.00,9.00,2.25,91.00,1.22
2019-12-16 01:46:45,3000,2500,10,1018.12,1019.66,1018.11,9.30,98.00,9.00,2.25,92.00,1.26
2019-12-16 01:47:00,3000,2400,10,1018.10,1019.64,1018.08,9.30,98.00,9.00,2.25,93.00,1.29
2019-12-16 01:47:15,3000,2300,10,1018.10,1019.64,1018.08,9.28,98.00,8.97,2.24,93.00,1.29
2019-12-16 01:47:30,3000,2200,10,1018.10,1019.64,1018.08,9.25,98.00,8.95,2.27,93.00,1.30
2019-12-16 01:47:45,3000,2100,10,1018.10,1019.64,1018.08,9.22,98.00,8.93,2.28,94.00,1.34
2019-12-16 01:48:00,3000,2000,10,1018.10,1019.64,1018.08,9.20,98.00,8.90,2.31,93.00,1.33
2019-12-16 01:48:15,3000,2000,10,1018.10,1019.64,1018.08,9.12,97.75,8.79,2.33,93.00,1.33
2019-12-16 01:48:30,3000,1900,10,1018.10,1019.64,1018.08,9.05,97.50,8.68,2.30,92.00,1.29
2019-12-16 01:48:45,3000,1900,10,1018.10,1019.64,1018.08,8.97,97.25,8.56,2.30,92.00,1.28
2019-12-16 01:49:00,3000,1900,10,1018.10,1019.64,1018.08,8.90,97.00,8.45,2.34,91.00,1.27
2019-12-16 01:49:15,3000,1800,10,1018.10,1019.64,1018.08,8.88,97.25,8.46,2.45,92.00,1.37
2019-12-16 01:49:30,3000,1900,10,1018.10,1019.64,1018.08,8.85,97.50,8.47,2.49,91.00,1.36
2019-12-16 01:49:45,3000,2000,10,1018.10,1019.64,1018.08,8.83,97.75,8.49,2.57,89.00,1.32
2019-12-16 01:50:00,3000,2100,10,1018.10,1019.64,1018.08,8.80,98.00,8.50,2.61,89.00,1.35
2019-12-16 01:50:15,3000,2300,10,1018.10,1019.64,1018.08,8.83,98.00,8.53,2.65,88.00,1.32
2019-12-16 01:50:30,3000,2400,10,1018.10,1019.64,1018.08,8.85,98.00,8.55,2.73,88.00,1.37
2019-12-16 01:50:45,3000,2500,10,1018.10,1019.64,1018.08,8.88,98.00,8.57,2.79,87.00,1.35
2019-12-16 01:51:00,3000,2500,10,1018.10,1019.64,1018.08,8.90,98.00,8.60,2.81,86.00,1.32
2019-12-16 01:51:15,3000,2500,10,1018.10,1019.64,1018.08,8.93,98.00,8.62,2.74,85.00,1.24
2019-12-16 01:51:30,3000,2500,10,1018.10,1019.64,1018.08,8.95,98.00,8.65,2.73,85.00,1.24
2019-12-16 01:51:45,3000,2400,10,1018.10,1019.64,1018.08,8.97,98.00,8.67,2.69,85.00,1.22
2019-12-16 01:52:00,3000,2400,10,1018.10,1019.64,1018.08,9.00,98.00,8.70,2.63,84.00,1.15
2019-12-16 01:52:15,3000,2300,10,1018.10,1019.64,1018.08,8.95,98.00,8.65,2.58,84.00,1.13
2019-12-16 01:52:30,3000,2200,10,1018.10,1019.64,1018.08,8.90,98.00,8.60,2.54,83.00,1.07
2019-12-16 01:52:45,3000,2200,10,1018.10,1019.64,1018.08,8.85,98.00,8.55,2.50,82.00,1.02
2019-12-16 01:53:00,3000,2100,10,1018.10,1019.64,1018.08,8.80,98.00,8.50,2.46,82.00,1.00
2019-12-16 01:53:15,3000,2100,10,1018.10,1019.64,1018.08,8.78,98.00,8.47,2.45,82.00,1.00
2019-12-16 01:53:30,3000,2000,10,1018.10,1019.64,1018.08,8.75,98.00,8.45,2.44,82.00,0.99
2019-12-16 01:53:45,3000,1900,10,1018.10,1019.64,1018.08,8.72,98.00,8.43,2.42,82.00,0.98
2019-12-16 01:54:00,3000,1900,10,1018.10,1019.64,1018.08,8.70,98.00,8.40,2.42,82.00,0.98
2019-12-16 01:54:15,3000,1800,10,1018.10,1019.64,1018.08,8.70,98.00,8.40,2.43,82.00,0.99
2019-12-16 01:54:30,3000,1800,10,1018.10,1019.64,1018.08,8.70,98.00,8.40,2.42,82.00,0.99
2019-12-16 01:54:45,3000,1700,10,1018.10,1019.64,1018.08,8.70,98.00,8.40,2.42,82.00,0.99
2019-12-16 01:55:00,3000,1700,10,1018.10,1019.64,1018.08,8.70,98.00,8.40,2.40,82.00,0.97
2019-12-16 01:55:15,3000,1700,10,1018.10,1019.64,1018.08,8.72,98.00,8.43,2.39,81.00,0.93
2019-12-16 01:55:30,3000,1700,10,1018.10,1019.64,1018.08,8.75,98.00,8.45,2.37,81.00,0.93
2019-12-16 01:55:45,3000,1700,10,1018.10,1019.64,1018.08,8.78,98.00,8.47,2.38,80.00,0.89
2019-12-16 01:56:00,3000,1700,10,1018.10,1019.64,1018.08,8.80,98.00,8.50,2.37,80.00,0.89
2019-12-16 01:56:15,3000,1700,10,1018.10,1019.64,1018.08,8.78,98.00,8.47,2.35,80.00,0.88
2019-12-16 01:56:30,3000,1700,10,1018.10,1019.64,1018.08,8.75,98.00,8.45,2.33,81.00,0.91
2019-12-16 01:56:45,3000,1800,10,1018.10,1019.64,1018.08,8.72,98.00,8.43,2.34,81.00,0.91
2019-12-16 01:57:00,3000,1700,10,1018.10,1019.64,1018.08,8.70,98.00,8.40,2.36,81.00,0.92
2019-12-16 01:57:15,3000,1700,10,1018.10,1019.64,1018.08,8.72,98.00,8.43,2.34,82.00,0.95
2019-12-16 01:57:30,3000,1800,10,1018.10,1019.64,1018.08,8.75,98.00,8.45,2.31,84.00,1.01
2019-12-16 01:57:45,3000,1800,10,1018.10,1019.64,1018.08,8.78,98.00,8.47,2.31,86.00,1.09
2019-12-16 01:58:00,3000,1800,10,1018.10,1019.64,1018.08,8.80,98.00,8.50,2.34,87.00,1.13
2019-12-16 01:58:15,3000,1900,10,1018.10,1019.64,1018.08,8.83,98.00,8.53,2.36,88.00,1.18
2019-12-16 01:58:30,3000,2000,10,1018.10,1019.64,1018.08,8.85,98.00,8.55,2.35,87.00,1.14
2019-12-16 01:58:45,3000,2200,10,1018.10,1019.64,1018.08,8.88,98.00,8.57,2.34,87.00,1.13
2019-12-16 01:59:00,3000,2400,10,1018.10,1019.64,1018.08,8.90,98.00,8.60,2.34,87.00,1.13
2019-12-16 01:59:15,3000,2400,10,1018.10,1019.64,1018.08,9.00,98.00,8.70,2.32,86.00,1.09
2019-12-16 01:59:30,3000,2400,10,1018.10,1019.64,1018.08,9.10,98.00,8.80,2.33,85.00,1.06
2019-12-16 01:59:45,3000,2300,10,1018.10,1019.64,1018.08,9.20,98.00,8.90,2.32,83.00,0.98
2019-12-16 02:00:00,3000,2100,10,1018.10,1019.64,1018.08,9.30,98.00,9.00,2.29,81.00,0.89
2019-12-16 02:00:15,3000,2000,10,1018.10,1019.64,1018.08,9.30,98.00,9.00,2.29,81.00,0.89
2019-12-16 02:00:30,3000,2000,10,1018.10,1019.64,1018.08,9.30,98.00,9.00,2.30,82.00,0.94
2019-12-16 02:00:45,3000,2000,10,1018.10,1019.64,1018.08,9.30,98.00,9.00,2.29,83.00,0.97
2019-12-16 02:01:00,3000,2000,10,1018.10,1019.64,1018.08,9.30,98.00,9.00,2.32,83.00,0.98
2019-12-16 02:01:15,3000,2100,10,1018.10,1019.64,1018.08,9.28,98.00,8.97,2.36,83.00,1.00
2019-12-16 02:01:30,3000,2200,10,1018.10,1019.64,1018.08,9.25,98.00,8.95,2.42,82.00,0.98
2019-12-16 02:01:45,3000,2200,10,1018.10,1019.64,1018.08,9.22,98.00,8.93,2.46,82.00,1.00
2019-12-16 02:02:00,3000,2100,10,1018.10,1019.64,1018.08,9.20,98.00,8.90,2.49,82.00,1.01
2019-12-16 02:02:15,3000,2100,10,1018.10,1019.64,1018.08,9.20,98.00,8.90,2.50,83.00,1.05
2019-12-16 02:02:30,3000,2000,10,1018.10,1019.64,1018.08,9.20,98.00,8.90,2.52,82.00,1.02
2019-12-16 02:02:45,3000,2000,10,1018.10,1019.64,1018.08,9.20,98.00,8.90,2.53,81.00,0.99
2019-12-16 02:03:00,3000,1900,10,1018.10,1019.64,1018.08,9.20,98.00,8.90,2.54,81.00,0.99
2019-12-16 02:03:15,3000,1900,10,1018.10,1019.64,1018.08,9.20,98.00,8.90,2.54,80.00,0.95
2019-12-16 02:03:30,3000,2000,10,1018.10,1019.64,1018.08,9.20,98.00,8.90,2.54,80.00,0.95
2019-12-16 02:03:45,3000,2000,10,1018.10,1019.64,1018.08,9.20,98.00,8.90,2.54,79.00,0.91
2019-12-16 02:04:00,3000,2000,10,1018.10,1019.64,1018.08,9.20,98.00,8.90,2.56,78.00,0.88
2019-12-16 02:04:15,3000,2000,10,1018.08,1019.62,1018.06,9.20,98.00,8.90,2.61,77.00,0.85
2019-12-16 02:04:30,3000,2000,10,1018.05,1019.59,1018.03,9.20,98.00,8.90,2.67,77.00,0.87
2019-12-16 02:04:45,3000,2000,10,1018.02,1019.56,1018.00,9.20,98.00,8.90,2.73,76.00,0.84
2019-12-16 02:05:00,3000,1900,10,1018.00,1019.54,1017.98,9.20,98.00,8.90,2.77,76.00,0.86
2019-12-16 02:05:15,3000,1900,10,1018.00,1019.54,1017.98,9.17,98.00,8.88,2.81,77.00,0.92
2019-12-16 02:05:30,3000,1900,10,1018.00,1019.54,1017.98,9.15,98.00,8.85,2.84,76.00,0.88
2019-12-16 02:05:45,3000,1900,10,1018.00,1019.54,1017.98,9.12,98.00,8.83,2.89,76.00,0.89
2019-12-16 02:06:00,3000,1900,10,1018.00,1019.54,1017.98,9.10,98.00,8.80,2.91,76.00,0.90
