LOCALDATE,RVR_1A,MOR_1A,LIGHTS,PAINS,QNH AERODROME,QFE R06,TEMP,RH,DEWPOINT,WS2A,WD2A,CW2A
2020/3/13 01:56,400,100,10,1018.1,1019.64,1018.08,8.8,100,8.8,1.11,209,0.54
2020/3/13 01:56,400,100,10,1018.1,1019.64,1018.08,8.8,100,8.8,1.13,210,0.53
2020/3/13 01:56,400,100,10,1018.1,1019.64,1018.08,8.8,100,8.8,1.15,210,0.54
2020/3/13 01:57,400,100,10,1018.1,1019.64,1018.08,8.8,100,8.8,1.17,211,0.53
2020/3/13 01:57,450,100,10,1018.1,1019.64,1018.08,8.78,100,8.78,1.18,212,0.52
2020/3/13 01:57,450,150,10,1018.1,1019.64,1018.08,8.75,100,8.75,1.16,213,0.49
2020/3/13 01:57,450,150,10,1018.1,1019.64,1018.08,8.72,100,8.72,1.13,214,0.46
2020/3/13 01:58,450,100,10,1018.1,1019.64,1018.08,8.7,100,8.7,1.08,216,0.4
2020/3/13 01:58,400,100,10,1018.1,1019.64,1018.08,8.67,100,8.67,1.05,218,0.36
2020/3/13 01:58,350,100,10,1018.1,1019.64,1018.08,8.65,100,8.65,1.01,220,0.31
2020/3/13 01:58,300,50,10,1018.1,1019.64,1018.08,8.62,100,8.62,0.96,222,0.27
2020/3/13 01:59,275,50,10,1018.1,1019.64,1018.08,8.6,100,8.6,0.92,224,0.22
2020/3/13 01:59,275,50,10,1018.1,1019.64,1018.08,8.6,100,8.6,0.89,226,0.19
2020/3/13 01:59,275,50,10,1018.1,1019.64,1018.08,8.6,100,8.6,0.88,229,0.14
2020/3/13 01:59,275,50,10,1018.1,1019.64,1018.08,8.6,100,8.6,0.89,232,0.09
2020/3/13 02:00,275,50,10,1018.1,1019.64,1018.08,8.6,100,8.6,0.89,236,0.03
2020/3/13 02:00,250,50,10,1018.1,1019.64,1018.08,8.6,100,8.6,0.9,240,-0.03
2020/3/13 02:00,250,50,10,1018.1,1019.64,1018.08,8.6,100,8.6,0.91,244,-0.1
2020/3/13 02:00,225,50,10,1018.1,1019.64,1018.08,8.6,100,8.6,0.92,246,-0.13
2020/3/13 02:01,225,50,10,1018.1,1019.64,1018.08,8.6,100,8.6,0.91,250,-0.19
2020/3/13 02:01,225,50,10,1018.12,1019.66,1018.11,8.62,100,8.62,0.89,253,-0.23
2020/3/13 02:01,225,50,10,1018.15,1019.69,1018.13,8.65,100,8.65,0.88,252,-0.21
2020/3/13 02:01,225,50,10,1018.18,1019.72,1018.15,8.67,100,8.67,0.87,252,-0.21
2020/3/13 02:02,250,50,10,1018.2,1019.74,1018.18,8.7,100,8.7,0.86,253,-0.22
2020/3/13 02:02,250,50,10,1018.2,1019.74,1018.18,8.75,100,8.75,0.84,255,-0.25
2020/3/13 02:02,275,50,10,1018.2,1019.74,1018.18,8.8,100,8.8,0.83,257,-0.27
2020/3/13 02:02,300,50,10,1018.2,1019.74,1018.18,8.85,100,8.85,0.82,260,-0.31
2020/3/13 02:03,300,50,10,1018.2,1019.74,1018.18,8.9,100,8.9,0.81,261,-0.31
2020/3/13 02:03,300,50,10,1018.2,1019.74,1018.18,8.93,100,8.93,0.8,263,-0.34
2020/3/13 02:03,300,50,10,1018.2,1019.74,1018.18,8.95,100,8.95,0.8,267,-0.39
2020/3/13 02:03,275,50,10,1018.2,1019.74,1018.18,8.97,100,8.97,0.83,269,-0.43
2020/3/13 02:04,275,50,10,1018.2,1019.74,1018.18,9,100,9,0.88,270,-0.47
2020/3/13 02:04,250,50,10,1018.2,1019.74,1018.18,9.03,100,9.03,0.91,269,-0.47
2020/3/13 02:04,250,50,10,1018.2,1019.74,1018.18,9.05,100,9.05,0.94,268,-0.47
2020/3/13 02:04,250,50,10,1018.2,1019.74,1018.18,9.07,100,9.07,0.95,268,-0.48
2020/3/13 02:05,250,50,10,1018.2,1019.74,1018.18,9.1,100,9.1,0.97,269,-0.5
2020/3/13 02:05,250,50,10,1018.2,1019.74,1018.18,9.07,100,9.07,0.98,271,-0.54
2020/3/13 02:05,250,50,10,1018.2,1019.74,1018.18,9.05,100,9.05,0.97,273,-0.55
2020/3/13 02:05,250,50,10,1018.2,1019.74,1018.18,9.03,100,9.03,0.95,274,-0.56
2020/3/13 02:06,250,50,10,1018.2,1019.74,1018.18,9,100,9,0.91,275,-0.55
2020/3/13 02:06,250,50,10,1018.2,1019.74,1018.18,9,100,9,0.88,276,-0.54
2020/3/13 02:06,250,50,10,1018.2,1019.74,1018.18,9,100,9,0.85,277,-0.53
2020/3/13 02:06,250,50,10,1018.2,1019.74,1018.18,9,100,9,0.83,278,-0.54
2020/3/13 02:07,250,50,10,1018.2,1019.74,1018.18,9,100,9,0.82,278,-0.53
2020/3/13 02:07,225,50,10,1018.18,1019.72,1018.15,9,100,9,0.81,277,-0.51
2020/3/13 02:07,225,50,10,1018.15,1019.69,1018.13,9,100,9,0.82,277,-0.52
2020/3/13 02:07,225,50,10,1018.12,1019.66,1018.11,9,100,9,0.8,277,-0.5
2020/3/13 02:08,225,50,10,1018.1,1019.64,1018.08,9,100,9,0.79,277,-0.5
2020/3/13 02:08,275,50,10,1018.1,1019.64,1018.08,9,100,9,0.78,277,-0.49
2020/3/13 02:08,300,50,10,1018.1,1019.64,1018.08,9,100,9,0.78,276,-0.48
2020/3/13 02:08,325,100,10,1018.1,1019.64,1018.08,9,100,9,0.78,273,-0.45
2020/3/13 02:09,350,100,10,1018.1,1019.64,1018.08,9,100,9,0.79,271,-0.43
2020/3/13 02:09,350,100,10,1018.1,1019.64,1018.08,9,100,9,0.79,269,-0.41
2020/3/13 02:09,350,100,10,1018.1,1019.64,1018.08,9,100,9,0.79,267,-0.38
2020/3/13 02:09,350,100,10,1018.1,1019.64,1018.08,9,100,9,0.8,265,-0.36
2020/3/13 02:10,325,100,10,1018.1,1019.64,1018.08,9,100,9,0.81,263,-0.34
2020/3/13 02:10,325,100,10,1018.08,1019.62,1018.06,9,100,9,0.81,261,-0.32
2020/3/13 02:10,325,100,10,1018.05,1019.59,1018.03,9,100,9,0.81,260,-0.3
2020/3/13 02:10,300,50,10,1018.02,1019.56,1018,9,100,9,0.79,260,-0.3
2020/3/13 02:11,300,50,10,1018,1019.54,1017.98,9,100,9,0.78,261,-0.3
2020/3/13 02:11,275,50,10,1018,1019.54,1017.98,9,100,9,0.75,261,-0.3
2020/3/13 02:11,275,50,10,1018,1019.54,1017.98,9,100,9,0.74,260,-0.28
2020/3/13 02:11,275,50,10,1018,1019.54,1017.98,9,100,9,0.72,260,-0.27
2020/3/13 02:12,250,50,10,1018,1019.54,1017.98,9,100,9,0.69,261,-0.27
2020/3/13 02:12,250,50,10,1018,1019.54,1017.98,8.97,100,8.97,0.67,261,-0.26
2020/3/13 02:12,250,50,10,1018,1019.54,1017.98,8.95,100,8.95,0.64,261,-0.25
2020/3/13 02:12,250,50,10,1018,1019.54,1017.98,8.93,100,8.93,0.62,262,-0.25
2020/3/13 02:13,250,50,10,1018,1019.54,1017.98,8.9,100,8.9,0.6,263,-0.25
2020/3/13 02:13,250,50,10,1018,1019.54,1017.98,8.88,100,8.88,0.58,264,-0.26
2020/3/13 02:13,250,50,10,1018,1019.54,1017.98,8.85,100,8.85,0.56,267,-0.27
2020/3/13 02:13,250,50,10,1018,1019.54,1017.98,8.83,100,8.83,0.52,272,-0.29
2020/3/13 02:14,250,50,10,1018,1019.54,1017.98,8.8,100,8.8,0.49,277,-0.31
2020/3/13 02:14,250,50,10,1018,1019.54,1017.98,8.78,100,8.78,0.47,280,-0.31
2020/3/13 02:14,250,50,10,1018,1019.54,1017.98,8.75,100,8.75,0.44,282,-0.31
2020/3/13 02:14,250,50,10,1018,1019.54,1017.98,8.72,100,8.72,0.44,283,-0.31
2020/3/13 02:15,275,50,10,1018,1019.54,1017.98,8.7,100,8.7,0.44,285,-0.32
2020/3/13 02:15,275,50,10,1018,1019.54,1017.98,8.67,100,8.67,0.44,285,-0.32
2020/3/13 02:15,275,50,10,1018,1019.54,1017.98,8.65,100,8.65,0.44,285,-0.32
2020/3/13 02:15,275,50,10,1018,1019.54,1017.98,8.62,100,8.62,0.45,284,-0.33
2020/3/13 02:16,275,50,10,1018,1019.54,1017.98,8.6,100,8.6,0.46,282,-0.32
2020/3/13 02:16,300,50,10,1017.98,1019.51,1017.96,8.57,100,8.57,0.47,282,-0.33
2020/3/13 02:16,300,50,10,1017.95,1019.49,1017.93,8.55,100,8.55,0.48,282,-0.34
2020/3/13 02:16,300,50,10,1017.92,1019.47,1017.9,8.53,100,8.53,0.49,284,-0.35
2020/3/13 02:17,300,50,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.5,285,-0.37
2020/3/13 02:17,300,50,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.51,286,-0.38
2020/3/13 02:17,300,50,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.53,285,-0.39
2020/3/13 02:17,300,50,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.55,285,-0.41
2020/3/13 02:18,300,100,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.57,285,-0.42
2020/3/13 02:18,325,100,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.58,285,-0.43
2020/3/13 02:18,325,100,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.61,285,-0.44
2020/3/13 02:18,325,100,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.63,285,-0.46
2020/3/13 02:19,325,100,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.65,286,-0.48
2020/3/13 02:19,325,100,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.68,288,-0.52
2020/3/13 02:19,325,100,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.68,291,-0.54
2020/3/13 02:19,325,100,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.7,294,-0.58
2020/3/13 02:20,325,100,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.72,297,-0.62
2020/3/13 02:20,325,100,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.74,300,-0.66
2020/3/13 02:20,325,100,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.75,301,-0.67
2020/3/13 02:20,325,100,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.75,301,-0.67
2020/3/13 02:21,325,100,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.75,302,-0.68
2020/3/13 02:21,300,50,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.76,303,-0.69
2020/3/13 02:21,300,50,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.77,303,-0.7
2020/3/13 02:21,275,50,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.76,302,-0.68
2020/3/13 02:22,275,50,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.76,301,-0.68
2020/3/13 02:22,275,50,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.75,302,-0.67
2020/3/13 02:22,275,50,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.75,302,-0.67
2020/3/13 02:22,300,50,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.75,303,-0.68
2020/3/13 02:23,300,50,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.75,302,-0.67
2020/3/13 02:23,300,50,10,1017.9,1019.44,1017.88,8.53,100,8.53,0.74,300,-0.65
2020/3/13 02:23,300,50,10,1017.9,1019.44,1017.88,8.55,100,8.55,0.73,297,-0.62
2020/3/13 02:23,275,50,10,1017.9,1019.44,1017.88,8.57,100,8.57,0.72,294,-0.6
2020/3/13 02:24,275,50,10,1017.9,1019.44,1017.88,8.6,100,8.6,0.72,290,-0.57
2020/3/13 02:24,275,50,10,1017.9,1019.44,1017.88,8.6,100,8.6,0.74,284,-0.53
2020/3/13 02:24,275,50,10,1017.9,1019.44,1017.88,8.6,100,8.6,0.75,278,-0.49
2020/3/13 02:24,275,50,10,1017.9,1019.44,1017.88,8.6,100,8.6,0.76,271,-0.42
2020/3/13 02:25,275,50,10,1017.9,1019.44,1017.88,8.6,100,8.6,0.78,265,-0.35
2020/3/13 02:25,275,50,10,1017.9,1019.44,1017.88,8.6,100,8.6,0.8,260,-0.3
2020/3/13 02:25,275,50,10,1017.9,1019.44,1017.88,8.6,100,8.6,0.82,255,-0.24
2020/3/13 02:25,275,50,10,1017.9,1019.44,1017.88,8.6,100,8.6,0.84,251,-0.19
2020/3/13 02:26,300,50,10,1017.9,1019.44,1017.88,8.6,100,8.6,0.86,248,-0.15
2020/3/13 02:26,300,50,10,1017.9,1019.44,1017.88,8.57,100,8.57,0.87,245,-0.11
2020/3/13 02:26,300,50,10,1017.9,1019.44,1017.88,8.55,100,8.55,0.87,243,-0.08
2020/3/13 02:26,300,50,10,1017.9,1019.44,1017.88,8.53,100,8.53,0.88,241,-0.05
2020/3/13 02:27,300,50,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.88,239,-0.02
2020/3/13 02:27,300,50,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.89,238,0
2020/3/13 02:27,300,50,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.89,238,0
2020/3/13 02:27,300,50,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.9,238,0
2020/3/13 02:28,300,50,10,1017.9,1019.44,1017.88,8.5,100,8.5,0.91,238,0
2020/3/13 02:28,300,50,10,1017.9,1019.44,1017.88,8.47,100,8.47,0.92,240,-0.03
2020/3/13 02:28,300,50,10,1017.9,1019.44,1017.88,8.45,100,8.45,0.93,240,-0.03
2020/3/13 02:28,300,50,10,1017.9,1019.44,1017.88,8.43,100,8.43,0.95,242,-0.07
2020/3/13 02:29,300,50,10,1017.9,1019.44,1017.88,8.4,100,8.4,0.95,243,-0.08
2020/3/13 02:29,300,50,10,1017.9,1019.44,1017.88,8.4,100,8.4,0.95,245,-0.12
2020/3/13 02:29,300,100,10,1017.9,1019.44,1017.88,8.4,100,8.4,0.95,246,-0.13
2020/3/13 02:29,325,100,10,1017.9,1019.44,1017.88,8.4,100,8.4,0.94,247,-0.15
2020/3/13 02:30,325,100,10,1017.9,1019.44,1017.88,8.4,100,8.4,0.93,248,-0.16
2020/3/13 02:30,325,100,10,1017.9,1019.44,1017.88,8.4,100,8.4,0.93,248,-0.16
2020/3/13 02:30,325,100,10,1017.9,1019.44,1017.88,8.4,100,8.4,0.92,248,-0.16
2020/3/13 02:30,325,100,10,1017.9,1019.44,1017.88,8.4,100,8.4,0.9,249,-0.17
2020/3/13 02:31,325,100,10,1017.9,1019.44,1017.88,8.4,100,8.4,0.86,250,-0.18
2020/3/13 02:31,300,100,10,1017.9,1019.44,1017.88,8.4,100,8.4,0.83,253,-0.21
2020/3/13 02:31,300,50,10,1017.9,1019.44,1017.88,8.4,100,8.4,0.79,255,-0.23
2020/3/13 02:31,300,50,10,1017.9,1019.44,1017.88,8.4,100,8.4,0.75,259,-0.27
2020/3/13 02:32,275,50,10,1017.9,1019.44,1017.88,8.4,100,8.4,0.7,263,-0.29
2020/3/13 02:32,275,50,10,1017.9,1019.44,1017.88,8.38,100,8.38,0.65,269,-0.33
2020/3/13 02:32,275,50,10,1017.9,1019.44,1017.88,8.35,100,8.35,0.6,276,-0.37
2020/3/13 02:32,250,50,10,1017.9,1019.44,1017.88,8.33,100,8.33,0.58,282,-0.4
2020/3/13 02:33,250,50,10,1017.9,1019.44,1017.88,8.3,100,8.3,0.58,287,-0.44
2020/3/13 02:33,250,50,10,1017.9,1019.44,1017.88,8.3,100,8.3,0.58,292,-0.47
2020/3/13 02:33,250,50,10,1017.9,1019.44,1017.88,8.3,100,8.3,0.57,296,-0.48
2020/3/13 02:33,250,50,10,1017.9,1019.44,1017.88,8.3,100,8.3,0.56,300,-0.5
2020/3/13 02:34,250,50,10,1017.9,1019.44,1017.88,8.3,100,8.3,0.56,305,-0.52
2020/3/13 02:34,250,50,10,1017.9,1019.44,1017.88,8.28,100,8.28,0.55,309,-0.52
2020/3/13 02:34,250,50,10,1017.9,1019.44,1017.88,8.25,100,8.25,0.54,312,-0.52
2020/3/13 02:34,250,50,10,1017.9,1019.44,1017.88,8.22,100,8.22,0.53,315,-0.51
2020/3/13 02:35,250,50,10,1017.9,1019.44,1017.88,8.2,100,8.2,0.51,320,-0.51
2020/3/13 02:35,250,50,10,1017.9,1019.44,1017.88,8.2,100,8.2,0.5,325,-0.5
2020/3/13 02:35,275,50,10,1017.9,1019.44,1017.88,8.2,100,8.2,0.51,328,-0.51
2020/3/13 02:35,275,50,10,1017.9,1019.44,1017.88,8.2,100,8.2,0.52,330,-0.52
2020/3/13 02:36,300,50,10,1017.9,1019.44,1017.88,8.2,100,8.2,0.53,331,-0.53
2020/3/13 02:36,300,50,10,1017.9,1019.44,1017.88,8.22,100,8.22,0.55,331,-0.55
2020/3/13 02:36,300,50,10,1017.9,1019.44,1017.88,8.25,100,8.25,0.55,331,-0.55
2020/3/13 02:36,300,50,10,1017.9,1019.44,1017.88,8.28,100,8.28,0.57,330,-0.56
2020/3/13 02:37,300,50,10,1017.9,1019.44,1017.88,8.3,100,8.3,0.57,327,-0.56
2020/3/13 02:37,300,50,10,1017.9,1019.44,1017.88,8.33,100,8.33,0.57,325,-0.56
2020/3/13 02:37,300,50,10,1017.9,1019.44,1017.88,8.35,100,8.35,0.55,322,-0.55
2020/3/13 02:37,275,50,10,1017.9,1019.44,1017.88,8.38,100,8.38,0.54,320,-0.54
2020/3/13 02:38,275,50,10,1017.9,1019.44,1017.88,8.4,100,8.4,0.54,318,-0.53
2020/3/13 02:38,250,50,10,1017.88,1019.42,1017.86,8.4,100,8.4,0.55,316,-0.54
2020/3/13 02:38,250,50,10,1017.85,1019.39,1017.83,8.4,100,8.4,0.55,314,-0.53
2020/3/13 02:38,250,50,10,1017.82,1019.37,1017.8,8.4,100,8.4,0.55,313,-0.53
2020/3/13 02:39,250,50,10,1017.8,1019.34,1017.78,8.4,100,8.4,0.57,314,-0.55
2020/3/13 02:39,250,50,10,1017.8,1019.34,1017.78,8.4,100,8.4,0.58,314,-0.56
2020/3/13 02:39,250,50,10,1017.8,1019.34,1017.78,8.4,100,8.4,0.59,315,-0.58
2020/3/13 02:39,250,50,10,1017.8,1019.34,1017.78,8.4,100,8.4,0.62,316,-0.6
2020/3/13 02:40,250,50,10,1017.8,1019.34,1017.78,8.4,100,8.4,0.63,318,-0.62
2020/3/13 02:40,250,50,10,1017.77,1019.32,1017.75,8.4,100,8.4,0.64,320,-0.63
2020/3/13 02:40,250,50,10,1017.75,1019.29,1017.73,8.4,100,8.4,0.67,323,-0.66
2020/3/13 02:40,250,50,10,1017.73,1019.26,1017.7,8.4,100,8.4,0.71,326,-0.7
2020/3/13 02:41,250,50,10,1017.7,1019.24,1017.68,8.4,100,8.4,0.73,328,-0.73
2020/3/13 02:41,250,50,10,1017.7,1019.24,1017.68,8.38,100,8.38,0.75,331,-0.74
2020/3/13 02:41,250,50,10,1017.7,1019.24,1017.68,8.35,100,8.35,0.75,333,-0.75
2020/3/13 02:41,250,50,10,1017.7,1019.24,1017.68,8.33,100,8.33,0.75,334,-0.74
2020/3/13 02:42,250,50,10,1017.7,1019.24,1017.68,8.3,100,8.3,0.74,336,-0.73
2020/3/13 02:42,250,50,10,1017.68,1019.22,1017.65,8.3,100,8.3,0.73,337,-0.72
2020/3/13 02:42,250,50,10,1017.65,1019.19,1017.63,8.3,100,8.3,0.72,338,-0.71
2020/3/13 02:42,250,50,10,1017.62,1019.16,1017.61,8.3,100,8.3,0.7,340,-0.68
2020/3/13 02:43,250,50,10,1017.6,1019.14,1017.58,8.3,100,8.3,0.69,340,-0.67
2020/3/13 02:43,250,50,10,1017.6,1019.14,1017.58,8.28,100,8.28,0.68,341,-0.67
2020/3/13 02:43,250,50,10,1017.6,1019.14,1017.58,8.25,100,8.25,0.71,341,-0.69
2020/3/13 02:43,250,50,10,1017.6,1019.14,1017.58,8.22,100,8.22,0.75,341,-0.73
2020/3/13 02:44,250,50,10,1017.6,1019.14,1017.58,8.2,100,8.2,0.78,341,-0.76
2020/3/13 02:44,250,50,10,1017.6,1019.14,1017.58,8.2,100,8.2,0.82,340,-0.8
2020/3/13 02:44,250,50,10,1017.6,1019.14,1017.58,8.2,100,8.2,0.86,340,-0.84
2020/3/13 02:44,250,50,10,1017.6,1019.14,1017.58,8.2,100,8.2,0.89,339,-0.87
2020/3/13 02:45,250,50,10,1017.6,1019.14,1017.58,8.2,100,8.2,0.88,339,-0.86
2020/3/13 02:45,250,50,10,1017.62,1019.16,1017.61,8.17,100,8.17,0.89,340,-0.87
2020/3/13 02:45,250,50,10,1017.65,1019.19,1017.63,8.15,100,8.15,0.88,342,-0.85
2020/3/13 02:45,250,50,10,1017.68,1019.22,1017.65,8.12,100,8.12,0.86,344,-0.83
2020/3/13 02:46,250,50,10,1017.7,1019.24,1017.68,8.1,100,8.1,0.84,346,-0.8
2020/3/13 02:46,250,50,10,1017.7,1019.24,1017.68,8.1,100,8.1,0.84,347,-0.79
2020/3/13 02:46,250,50,10,1017.7,1019.24,1017.68,8.1,100,8.1,0.84,347,-0.79
2020/3/13 02:46,250,50,10,1017.7,1019.24,1017.68,8.1,100,8.1,0.83,347,-0.78
2020/3/13 02:47,250,50,10,1017.7,1019.24,1017.68,8.1,100,8.1,0.85,346,-0.81
2020/3/13 02:47,250,50,10,1017.7,1019.24,1017.68,8.07,100,8.07,0.85,346,-0.81
2020/3/13 02:47,250,50,10,1017.7,1019.24,1017.68,8.05,100,8.05,0.85,345,-0.82
2020/3/13 02:47,250,50,10,1017.7,1019.24,1017.68,8.03,100,8.03,0.86,344,-0.83
2020/3/13 02:48,250,50,10,1017.7,1019.24,1017.68,8,100,8,0.87,344,-0.84
2020/3/13 02:48,250,50,10,1017.7,1019.24,1017.68,8,100,8,0.88,344,-0.85
2020/3/13 02:48,250,50,10,1017.7,1019.24,1017.68,8,100,8,0.89,346,-0.85
2020/3/13 02:48,250,50,10,1017.7,1019.24,1017.68,8,100,8,0.91,347,-0.86
2020/3/13 02:49,250,50,10,1017.7,1019.24,1017.68,8,100,8,0.93,348,-0.88
2020/3/13 02:49,250,50,10,1017.7,1019.24,1017.68,8,100,8,0.97,349,-0.9
2020/3/13 02:49,250,50,10,1017.7,1019.24,1017.68,8,100,8,1.01,350,-0.93
2020/3/13 02:49,250,50,10,1017.7,1019.24,1017.68,8,100,8,1.04,350,-0.97
2020/3/13 02:50,250,50,10,1017.7,1019.24,1017.68,8,100,8,1.06,351,-0.98
2020/3/13 02:50,250,50,10,1017.7,1019.24,1017.68,8,100,8,1.08,352,-0.99
2020/3/13 02:50,250,50,10,1017.7,1019.24,1017.68,8,100,8,1.11,352,-1.01
2020/3/13 02:50,250,50,10,1017.7,1019.24,1017.68,8,100,8,1.13,352,-1.03
2020/3/13 02:51,250,50,10,1017.7,1019.24,1017.68,8,100,8,1.14,352,-1.04
2020/3/13 02:51,250,50,10,1017.7,1019.24,1017.68,8.03,100,8.03,1.15,352,-1.05
2020/3/13 02:51,250,50,10,1017.7,1019.24,1017.68,8.05,100,8.05,1.15,352,-1.05
2020/3/13 02:51,250,50,10,1017.7,1019.24,1017.68,8.07,100,8.07,1.16,351,-1.07
2020/3/13 02:52,250,50,10,1017.7,1019.24,1017.68,8.1,100,8.1,1.17,351,-1.07
2020/3/13 02:52,250,50,10,1017.7,1019.24,1017.68,8.1,100,8.1,1.18,350,-1.09
2020/3/13 02:52,250,50,10,1017.7,1019.24,1017.68,8.1,100,8.1,1.18,349,-1.1
2020/3/13 02:52,225,50,10,1017.7,1019.24,1017.68,8.1,100,8.1,1.19,348,-1.11
2020/3/13 02:53,225,50,10,1017.7,1019.24,1017.68,8.1,100,8.1,1.2,348,-1.13
2020/3/13 02:53,225,50,10,1017.7,1019.24,1017.68,8.12,100,8.12,1.22,347,-1.15
2020/3/13 02:53,225,50,10,1017.7,1019.24,1017.68,8.15,100,8.15,1.24,346,-1.18
2020/3/13 02:53,225,50,10,1017.7,1019.24,1017.68,8.17,100,8.17,1.26,346,-1.2
2020/3/13 02:54,225,50,10,1017.7,1019.24,1017.68,8.2,100,8.2,1.28,346,-1.21
2020/3/13 02:54,225,50,10,1017.7,1019.24,1017.68,8.2,100,8.2,1.28,346,-1.21
2020/3/13 02:54,225,50,10,1017.7,1019.24,1017.68,8.2,100,8.2,1.26,347,-1.2
2020/3/13 02:54,225,50,10,1017.7,1019.24,1017.68,8.2,100,8.2,1.26,347,-1.19
2020/3/13 02:55,250,50,10,1017.7,1019.24,1017.68,8.2,100,8.2,1.25,348,-1.18
2020/3/13 02:55,250,50,10,1017.7,1019.24,1017.68,8.2,100,8.2,1.23,350,-1.15
2020/3/13 02:55,250,50,10,1017.7,1019.24,1017.68,8.2,100,8.2,1.23,351,-1.13
2020/3/13 02:55,250,50,10,1017.7,1019.24,1017.68,8.2,100,8.2,1.24,352,-1.13
2020/3/13 02:56,250,50,10,1017.7,1019.24,1017.68,8.2,100,8.2,1.23,352,-1.12
2020/3/13 02:56,250,50,10,1017.68,1019.22,1017.65,8.17,100,8.17,1.25,353,-1.13
2020/3/13 02:56,250,50,10,1017.65,1019.19,1017.63,8.15,100,8.15,1.28,353,-1.16
2020/3/13 02:56,250,50,10,1017.62,1019.16,1017.61,8.12,100,8.12,1.29,354,-1.15
2020/3/13 02:57,225,50,10,1017.6,1019.14,1017.58,8.1,100,8.1,1.31,354,-1.18
2020/3/13 02:57,225,50,10,1017.6,1019.14,1017.58,8.12,100,8.12,1.33,353,-1.21
2020/3/13 02:57,225,50,10,1017.6,1019.14,1017.58,8.15,100,8.15,1.34,353,-1.22
2020/3/13 02:57,225,50,10,1017.6,1019.14,1017.58,8.17,100,8.17,1.35,352,-1.24
2020/3/13 02:58,225,50,10,1017.6,1019.14,1017.58,8.2,100,8.2,1.39,352,-1.27
2020/3/13 02:58,200,50,10,1017.6,1019.14,1017.58,8.2,100,8.2,1.4,352,-1.28
2020/3/13 02:58,200,50,10,1017.6,1019.14,1017.58,8.2,100,8.2,1.41,352,-1.29
2020/3/13 02:58,200,50,10,1017.6,1019.14,1017.58,8.2,100,8.2,1.43,352,-1.31
2020/3/13 02:59,200,50,10,1017.6,1019.14,1017.58,8.2,100,8.2,1.42,353,-1.29
2020/3/13 02:59,200,50,10,1017.6,1019.14,1017.58,8.25,100,8.25,1.43,354,-1.29
2020/3/13 02:59,200,50,10,1017.6,1019.14,1017.58,8.3,100,8.3,1.43,355,-1.28
2020/3/13 02:59,200,50,10,1017.6,1019.14,1017.58,8.35,100,8.35,1.43,355,-1.27
2020/3/13 03:00,175,50,10,1017.6,1019.14,1017.58,8.4,100,8.4,1.42,356,-1.26
2020/3/13 03:00,175,50,10,1017.6,1019.14,1017.58,8.4,100,8.4,1.41,358,-1.22
2020/3/13 03:00,175,50,10,1017.6,1019.14,1017.58,8.4,100,8.4,1.41,359,-1.21
2020/3/13 03:00,175,50,10,1017.6,1019.14,1017.58,8.4,100,8.4,1.42,360,-1.2
2020/3/13 03:01,175,50,10,1017.6,1019.14,1017.58,8.4,100,8.4,1.44,1,-1.21
2020/3/13 03:01,200,50,10,1017.6,1019.14,1017.58,8.43,100,8.43,1.46,2,-1.21
2020/3/13 03:01,200,50,10,1017.6,1019.14,1017.58,8.45,100,8.45,1.47,3,-1.21
2020/3/13 03:01,200,50,10,1017.6,1019.14,1017.58,8.47,100,8.47,1.48,4,-1.2
2020/3/13 03:02,200,50,10,1017.6,1019.14,1017.58,8.5,100,8.5,1.48,5,-1.19
2020/3/13 03:02,200,50,10,1017.6,1019.14,1017.58,8.5,100,8.5,1.5,6,-1.18
2020/3/13 03:02,200,50,10,1017.6,1019.14,1017.58,8.5,100,8.5,1.51,7,-1.17
